status,censusRecordId,censusName,directoryName,directoryBrandPropertyCode,matchConfidence,matchScore,matchReason,fieldsToApply,sourceUrl
unmatched_directory,,,Hampton by Hilton Antwerp Central Station,ANRCSHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/belgium/hampton-by-hilton/
no_changes,recjVB7A0jclbqsis,Hampton by Hilton Arequipa,Hampton by Hilton Arequipa,AQPPEHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/aqppehx-hampton-arequipa/
unmatched_directory,,,Hampton by Hilton Astana Triumphal Arch,TSEKZHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/kazakhstan/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Barcelona Fira Gran Via,BCNGVHX,none,41,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/spain/hampton-by-hilton/
no_changes,recUpdB7gyQPf7Ncp,Hampton by Hilton Bariloche,Hampton by Hilton Bariloche,BRCHXHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/brchxhx-hampton-bariloche/
no_changes,recTh8yjp8TKdigcP,Hampton by Hilton Barranquilla,Hampton by Hilton Barranquilla,BAQHXHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/baqhxhx-hampton-barranquilla/
unmatched_directory,,,Hampton by Hilton Batumi Center,BUSBYHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/georgia/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Beijing Bird's Nest,PEKANHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Beijing Capital Airport CIECC,BJSPCHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Beijing Changping,PEKINHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Beijing CIEC New Venue,NAYNAHX,none,41,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Beijing Communication Univ of China Station,BJSUCHX,none,37,No assignment above medium confidence (best: Below match threshold; website host match),,https://www.hilton.com/en/locations/china/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Beijing Conference Center,BJSIGHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Beijing Daxing BioPark,NAYARHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Beijing Daxing World Flower Plaza,BJSPAHX,none,38,No assignment above medium confidence (best: Below match threshold; website host match),,https://www.hilton.com/en/locations/china/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Beijing Fangshan,BJSFHHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Beijing Guomao CBD,NAYJIHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Beijing Shahe Higher Education Park,BJSSMHX,none,40,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Beijing Shijingshan Amusement Park,BJSWSHX,none,42,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Beijing South Railway Station,BJSSSHX,none,41,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Beijing Wangjing,PEKWAHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Beijing West Railway Station Lize Business District,PEKLXHX,none,35,No assignment above medium confidence (best: Below match threshold; website host match),,https://www.hilton.com/en/locations/china/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Beijing Wuzi Xueyuan Road,BJSWXHX,none,41,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Beijing Yizhuang Economic Development Area,BJSONHX,none,38,No assignment above medium confidence (best: Below match threshold; website host match),,https://www.hilton.com/en/locations/china/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Beijing Yizhuang New Town Industrial Park,PEKAAHX,none,40,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Beijing Yunhe Business District,PEKBXHX,none,41,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Beijing Zhongguancun Software Park,BJSBEHX,none,42,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Ben Guerir,RAKMOHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/morocco/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Berlin City Centre Alexanderplatz,BERHXHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/germany/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Berlin City East Side Gallery,BERMUHX,none,42,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/germany/hampton-by-hilton/
no_changes,recrHckQP55XZ9T9G,Hampton Inn by Hilton Chihuahua City,Hampton by Hilton Berlin City West,TXLBCHX,high,48,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/txlbchx-hampton-berlin-city-west/
no_changes,rec2czX5DMGw8Ovmt,Hampton by Hilton Saltillo,Hampton by Hilton Bialystok,WMIBIHX,high,53,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/wmibihx-hampton-bialystok/
unmatched_directory,,,Hampton by Hilton Birmingham Broad Street,BHXBSHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Birmingham Jewellery Quarter,BHXBNHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/hampton-by-hilton/
no_changes,reco6uZTYF8hdpjjJ,Hampton by Hilton Panama,Hampton by Hilton Blackburn,MANUBHX,high,53,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/manubhx-hampton-blackburn/
no_changes,recAmOOcKJUQGN4Fo,Hampton by Hilton Monterrey Tecnologico,Hampton by Hilton Blackpool,BLKPLHX,high,63,"Website host + name similarity; website host match, phone match",,https://www.hilton.com/en/hotels/blkplhx-hampton-blackpool/
no_changes,recPH5LiNI6mJ0C6Z,Hampton by Hilton Bogota Usaquen,Hampton by Hilton Bogotá - Usaquén,BOGUSHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/bogushx-hampton-bogota-usaquen/
no_changes,recjvQh52k0iRrhYL,Hampton By Hilton Bogota Airport,Hampton by Hilton Bogota Airport,BOGHXHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/boghxhx-hampton-bogota-airport/
no_changes,recbdedl2JBYhgHJY,Hampton by Hilton Santiago Las Condes,Hampton by Hilton Bolu,KCOBOHX,high,44,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/kcobohx-hampton-bolu/
unmatched_directory,,,Hampton by Hilton Bordeaux Centre Meriadeck,BODFRHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/france/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Bordeaux Merignac Airport,BODAMHX,none,51,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/france/hampton-by-hilton/
no_changes,recgMPbrbOCxL0KBs,Hampton Inn by Hilton Piedras Negras,Hampton by Hilton Bournemouth,BOHCCHX,high,44,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/bohcchx-hampton-bournemouth/
unmatched_directory,,,Hampton by Hilton Bremen North,BREBNHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/germany/hampton-by-hilton/
no_changes,recpvs4LwBMc0GKNZ,Hampton Inn by Hilton Reynosa/Zona Industrial,Hampton by Hilton Brest,LUZBBHX,high,44,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/luzbbhx-hampton-brest/
unmatched_directory,,,Hampton by Hilton Bristol Airport,BRSHXHX,none,57,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/hampton-by-hilton/
no_changes,recunKuZvWFIcaTEx,Hampton by Hilton Bucaramanga,Hampton by Hilton Bucaramanga,BGAHXHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/bgahxhx-hampton-bucaramanga/
unmatched_directory,,,Hampton by Hilton Budapest City Centre,BUDHXHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/hungary/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Bursa,BTZHXHX,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/turkiye/hampton-by-hilton/
no_changes,recphttl3lgozk9Gj,Hampton by Hilton Cali Colombia,"Hampton by Hilton Cali, Colombia",CLOHXHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/clohxhx-hampton-cali-colombia/
no_changes,recAgbyFnkjlAyskH,Hampton by Hilton Caraguatatuba Serramar,Hampton by Hilton Caraguatatuba Serramar,QCQJLHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/qcqjlhx-hampton-caraguatatuba-serramar/
no_changes,recNmYAApqJk2Z9AJ,Hampton by Hilton Cartagena,Hampton by Hilton Cartagena,CTGHXHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/ctghxhx-hampton-cartagena/
unmatched_directory,,,Hampton by Hilton Celle,HAJEEHX,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/germany/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Cluj-Napoca,CLJHXHX,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/romania/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Corby/Kettering,ORMCBHX,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/hampton-by-hilton/
no_changes,recBSuHKa4UvKUqWz,Hampton By Hilton Cucuta,Hampton by Hilton Cucuta,CUCCOHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/cuccohx-hampton-cucuta/
no_changes,recHBMncmGIgDdjQW,Hampton by Hilton Cusco,Hampton by Hilton Cusco,CUZHXHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/cuzhxhx-hampton-cusco/
no_changes,recG4fIejQRdfUNIm,Hampton by Hilton David,Hampton by Hilton David,DAVIDHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/davidhx-hampton-david/
unmatched_directory,,,Hampton by Hilton Denizli,DNZMAHX,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/turkiye/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Doha Old Town,DOHOHHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/qatar/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Dortmund Phoenix See,DTMDHHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/germany/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Dresden City Centre,DRSCCHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/germany/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Dubai Airport,DXBHXHX,none,57,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/uae/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Dubai Al Barsha,DXBAEHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/uae/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Dubai Al Seef,DXBALHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/uae/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Dublin City Centre,DUBBIHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/ireland/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Dusseldorf City Centre,DUSNWHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/germany/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Edinburgh Airport,EDIHXHX,none,57,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Edinburgh West End,EDIFBHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Eskisehir,ESKAYHX,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/turkiye/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Exeter Airport,EXTAPHX,none,57,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Frankfurt Airport,FRAHSHX,none,57,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/germany/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Frankfurt City Centre East,FRAHXHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/germany/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Frankfurt City Centre Messe,FRACCHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/germany/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Gaziantep,GZTCCHX,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/turkiye/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Gdansk Airport,GDNAPHX,none,57,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/poland/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Gdansk Old Town,GDNHXHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/poland/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Gdansk Oliwa,GDNPOHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/poland/hampton-by-hilton/
no_changes,recZ00RNzg2wdr51M,Hampton by Hilton Grand Cayman Seven Mile Beach,Hampton by Hilton Grand Cayman Seven Mile Beach,GCMGCHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/gcmgchx-hampton-grand-cayman-seven-mile-beach/
no_changes,rec3WSuJfRfLW1rJb,Hampton by Hilton Guanacaste Airport,Hampton by Hilton Guanacaste Airport,LIRRAHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/lirrahx-hampton-guanacaste-airport/
no_changes,recIuvAEBxEeh1haG,Hampton by Hilton Guarulhos Aeroporto,Hampton by Hilton Guarulhos Airport,SAOGHHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/saoghhx-hampton-guarulhos-airport/
unmatched_directory,,,Hampton by Hilton Hamburg City Centre,HAMHXHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/germany/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Hamilton Park,GLAHAHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Humberside Airport,HUYAPHX,none,57,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Iasi,IASHXHX,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/romania/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Istanbul Arnavutkoy,ISTARHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/turkiye/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Istanbul Atakoy,ISTATHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/turkiye/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Istanbul Kayasehir,ISTKBHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/turkiye/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Istanbul Kurtkoy,ISTSGHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/turkiye/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Istanbul Merter,ISTGMHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/turkiye/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Istanbul Old City,ISTITHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/turkiye/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Istanbul Sirkeci,ISTISHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/turkiye/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Istanbul Sisli,ISTEDHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/turkiye/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Istanbul Zeytinburnu,ISTZEHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/turkiye/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Jeddah Souq7,JEDJIHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/saudi-arabia/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Kahramanmaras,KCMHXHX,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/turkiye/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Kaiserslautern,KLTRPHX,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/germany/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Kalisz,WROKLHX,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/poland/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Kocaeli Symbol,KCOREHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/turkiye/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Krakow,KRKHXHX,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/poland/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Krakow Airport,KRKMAHX,none,57,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/poland/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Krasnodar,KRRRUHX,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/russian-federation/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Kuwait Salmiya,KWISAHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/kuwait/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Leeds City Centre,LBAUKHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/hampton-by-hilton/
no_changes,recBfbbeqXK3wjjZ4,Hampton by Hilton Lima San Isidro,Hampton by Hilton Lima San Isidro,LIMHXHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/limhxhx-hampton-lima-san-isidro/
unmatched_directory,,,Hampton by Hilton Lisbon City Centre Baixa,LISTSHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/portugal/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Liverpool City Centre,LPLLCHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Liverpool/John Lennon Airport,LPLJLHX,none,51,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Locarno,LUGTOHX,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/switzerland/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Lodz City Center,LCJCCHX,none,54,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/poland/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Lublin,LUZHXHX,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/poland/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Lyon  Airport,LYSONHX,none,57,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/france/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Madinah Central District,MEDAMHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/saudi-arabia/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Malaga Martiricos,AGPINHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/spain/hampton-by-hilton/
unmatched_directory,,,"Hampton by Hilton Manchester City, Northern Quarter",MANNQHX,none,41,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Marjan Island,RKTMAHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/uae/hampton-by-hilton/
no_changes,recdvilqvKRr4ZdBv,Hampton by Hilton Medellin,Hampton by Hilton Medellin,MDEHXHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/mdehxhx-hampton-medellin/
unmatched_directory,,,Hampton by Hilton Minsk City Centre,MSQHXHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/belarus/hampton-by-hilton/
no_changes,reccnr9ls6vsNqeTl,Hampton by Hilton Montevideo Carrasco,Hampton by Hilton Montevideo Carrasco,MVDHXHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/mvdhxhx-hampton-montevideo-carrasco/
unmatched_directory,,,Hampton by Hilton Moscow Rogozhsky Val,SVORIHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/russian-federation/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Moscow Strogino,MOWMSHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/russian-federation/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Munich Airport South,MUCHOHX,none,51,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/germany/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton Newcastle,NCLHXHX,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/hampton-by-hilton/
