brand,brandCode,status,censusRecordId,censusName,directoryName,directoryBrandPropertyCode,matchConfidence,matchScore,fieldsToApply
Curio Collection by Hilton,QQ,unmatched_directory,,,"Royal Rose Hotel Abu Dhabi, Curio Collection by Hilton",AUHRRQQ,none,48,
Curio Collection by Hilton,QQ,unmatched_directory,,,"Sable at Navy Pier Chicago, Curio Collection by Hilton",CHIPIQQ,none,42,
Curio Collection by Hilton,QQ,unmatched_directory,,,"SAii Lagoon Maldives, Curio Collection by Hilton",MLEGSQQ,none,48,
Curio Collection by Hilton,QQ,no_changes,recYMJkXlhXlgKzuS,Salvio Parque 93 Bogota Curio Collection by Hilton,"Salvio Parque 93 Bogota, Curio Collection by Hilton",BOGSPQQ,high,98,
Curio Collection by Hilton,QQ,unmatched_directory,,,"Sea Breeze Santorini Beach Resort, Curio Collection by Hilton",JTRSBQQ,none,43,
Curio Collection by Hilton,QQ,unmatched_directory,,,"Secan Hotel Qingdao, Curio Collection by Hilton",TAOQQQQ,none,54,
Curio Collection by Hilton,QQ,unmatched_directory,,,"Semeli Coast Mykonos, Curio Collection by Hilton",JMKMBQQ,none,48,
Curio Collection by Hilton,QQ,unmatched_directory,,,"Shu Hua Hotel Tianmu Mountain, Curio Collection by Hilton",HGHTMQQ,none,48,
Curio Collection by Hilton,QQ,unmatched_directory,,,"Skald Akureyri, Curio Collection by Hilton",AEYYAQQ,none,51,
Curio Collection by Hilton,QQ,unmatched_directory,,,Slohh by Roach Bengaluru Curio Collection by Hilton,BLRVMQQ,none,48,
Curio Collection by Hilton,QQ,no_changes,recyq7cHeUFqDjPLs,SORO Montevideo Curio Collection by Hilton,"SORO Montevideo, Curio Collection by Hilton",MVDSOQQ,high,98,
Curio Collection by Hilton,QQ,unmatched_directory,,,"St. Louis Union Station Hotel, Curio Collection by Hilton",STLCUQQ,none,42,
Curio Collection by Hilton,QQ,unmatched_directory,,,"Sulia House Porto Rotondo, Curio Collection by Hilton",OLBPRQQ,none,44,
Curio Collection by Hilton,QQ,no_changes,recEewQZ45Wk5R2B2,"Suryaa Hotel Pinhais, Curio Collection by Hilton","Suryaa Hotel Pinhais, Curio Collection by Hilton",CWBSPQQ,high,98,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Art Hotel Denver, Curio Collection by Hilton",DENRTQQ,none,51,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Basilian Minsk, Curio Collection by Hilton",MSQCUQQ,none,48,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Bo Vue Hotel Bodrum, Curio Collection by Hilton",BJVQQQQ,none,48,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The BoTree London, Curio Collection by Hilton",LONBTQQ,none,48,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Caledonian Edinburgh, Curio Collection by Hilton",EDNCHQQ,none,48,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Central Station Memphis, Curio Collection by Hilton",MEMCUQQ,none,44,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Derby London City, Curio Collection by Hilton",LONERQQ,none,44,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Emerald House Lisbon, Curio Collection by Hilton",LISEMQQ,none,44,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Fellows House Cambridge, Curio Collection by Hilton",STNCAQQ,none,44,
Curio Collection by Hilton,QQ,no_changes,recakpiy3h4GVib7S,The Fives Downtown Hotel & Residences Curio Collection by Hilton,"The Fives Downtown Hotel & Residences, Curio Collection by Hilton",CUNCUQQ,high,98,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Gantry London, Curio Collection by Hilton",LONGAQQ,none,48,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Highland Dallas, Curio Collection by Hilton",DALCUQQ,none,48,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Hotel Galleria Jeddah, Curio Collection by Hilton",JEDGAQQ,none,51,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Marquette Hotel, Curio Collection by Hilton",MSPCUQQ,none,48,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Monarch San Antonio, Curio Collection by Hilton",SATMKQQ,none,45,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Morrison Dublin, Curio Collection by Hilton",DUBTMQQ,none,48,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Mountain The Sea Dali, Curio Collection by Hilton",DLUTTQQ,none,44,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Peregrine Omaha Downtown, Curio Collection by Hilton",OMANEQQ,none,44,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Reserve Hotel Luoyang, Curio Collection by Hilton",LYAQQQQ,none,51,
Curio Collection by Hilton,QQ,no_changes,recpyBukrc5Pmffok,Curio Collection by Hilton Mangrove Beach Corendon Curacao All-Inclusive Resort,"The Rif at Mangrove Beach Corendon Curacao All-Inclusive, Curio by Hilton",CURMGQQ,high,100,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Royal Senses Resort & Spa Crete, Curio Collection by Hilton",HERRSQQ,none,43,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Statler Dallas, Curio Collection by Hilton",DFWSTQQ,none,48,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Trafalgar St. James London, Curio Collection by Hilton",LONTSQQ,none,42,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The WB Abu Dhabi, Curio Collection by Hilton",AUHWBQQ,none,44,
Curio Collection by Hilton,QQ,unmatched_directory,,,"The Woodlands® Resort, Curio Collection by Hilton",IAHWRQQ,none,48,
Curio Collection by Hilton,QQ,unmatched_directory,,,"Thousand Cranes Sanya Yazhou Bay Int'l Exchange Centre, Curio by Hilton",SYXCUQQ,none,34,
Curio Collection by Hilton,QQ,unmatched_directory,,,"Tresor Le Palais Timisoara, Curio Collection by Hilton",TSRPLQQ,none,44,
Curio Collection by Hilton,QQ,ready,recTjYJPhwL821Sxl,Mahogany Bay Resort & Beach Club Curio Collection by Hilton,"Tulsa Club Hotel, Curio Collection by Hilton",TULTCQQ,high,45,Postal Code
Curio Collection by Hilton,QQ,no_changes,rec71jiVyb94eVTld,Curio Collection by Hilton Umbral,"Umbral, Curio Collection by Hilton",MEXUBQQ,high,98,
Curio Collection by Hilton,QQ,no_changes,recI0diSXPicHUwUb,Qoya Hotel Sao Paulo Curio Collection by Hilton,"V Hotel Dubai, Curio Collection by Hilton",DXBVHQQ,high,51,
Curio Collection by Hilton,QQ,no_changes,rec2UDYReyg9GnzRF,Curio Collection by Hilton Villa Mercedes Merida,"Villa Mercedes Merida, Curio Collection by Hilton",MIDVMQQ,high,98,
Curio Collection by Hilton,QQ,unmatched_directory,,,"Vogue Hotel Montreal Downtown, Curio Collection by Hilton",YULMQQQ,none,51,
Curio Collection by Hilton,QQ,unmatched_directory,,,"Wasserturm Hotel Cologne, Curio Collection by Hilton",CGNWTQQ,none,54,
Curio Collection by Hilton,QQ,unmatched_directory,,,"West Hotel Sydney, Curio Collection by Hilton",SYDWHQQ,none,54,
Curio Collection by Hilton,QQ,unmatched_directory,,,"Xi Zhe Wuxi, Curio Collection by Hilton",WUXQQQQ,none,48,
Curio Collection by Hilton,QQ,unmatched_directory,,,"York Medellin, Curio Collection by Hilton",MDEYKQQ,none,52,
Curio Collection by Hilton,QQ,unmatched_directory,,,"Yuexiu Hotel Guangzhou, Curio Collection by Hilton",CANQQQQ,none,54,
Curio Collection by Hilton,QQ,no_changes,rec30RgNl0ReqOtYx,Zemi Miches All-Inclusive Resort Curio Collection by Hilton,"Zemi Miches Punta Cana All-Inclusive Resort, Curio Collection by Hilton",PUJMIQQ,high,98,
DoubleTree by Hilton,DT,unmatched_directory,,,"Chateau on the Park - Christchurch, a DoubleTree by Hilton",CHCNZDI,none,38,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton A Coruna,LCGACDI,none,53,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Abu Dhabi Yas Island Residences,AUHYRDI,none,38,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Adana,ADADIDI,none,53,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Addis Ababa Airport,ADDAADI,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Afyonkarahisar,KRZDTDI,none,53,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Ahmedabad,AMDDIDI,none,53,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Almaty,ALADTDI,none,53,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Amman Hotel & Residences,AMMADDI,none,51,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Amsterdam - NDSM Wharf,AMSADDI,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Amsterdam Centraal Station,AMSCSDI,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Ankara Ankamall,ANKDTDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Ankara Incek,ANKCKDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Anshan,AOGCNDI,none,53,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Antalya City Centre,AYTCCDI,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Antalya-Kemer All-Inclusive Resort,AYTAKDI,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Aqaba,AQJDTDI,none,53,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Auckland Albert Street,AKLASDI,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Auckland Karaka,AKLKADI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Avanos - Cappadocia,NAVDTDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Bangkok Ploenchit,BKKSODI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Baoding,BVNDIDI,none,53,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Bath,BATHNDI,none,53,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Beijing Badaling,BJSBDDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Beijing East Third Ring Road,BJSETDI,none,38,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Belfast City Ten Square,BFSBFDI,none,41,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Ben Guerir Hotel & Residences,RAKEDDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Bengaluru Airport,BLRBUDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Bengaluru Whitefield,BLRKUDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Berlin Ku'damm,BERDIDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree By Hilton Bogota Calle 100,BOGEDDT,none,69,
DoubleTree by Hilton,DT,no_changes,rec0bJzOb120B2jEc,DoubleTree by Hilton Bogota Salitre AR,DoubleTree by Hilton Bogota Salitre AR,BOGDTDT,high,98,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Bratislava,BTSDIDI,none,53,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Brescia,VRNBRDI,none,53,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Bristol City Centre,BRSRWDI,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Bristol North,BSTBRDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Bristol South - Cadbury House,BRSDTDI,none,41,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Brussels City,BRUDTDI,none,48,
DoubleTree by Hilton,DT,no_changes,recWEUUJs8nUqEO93,DoubleTree by Hilton Buenos Aires,DoubleTree by Hilton Buenos Aires,BUESIDT,high,98,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Calgary North,YYCCYDT,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Cape Town - Upper Eastside,CPTUEDI,none,41,
DoubleTree by Hilton,DT,no_changes,recGzMcfHqqLtFA4t,DoubleTree by Hilton Canela,DoubleTree by Hilton Caracol Canela,CXJCADT,high,98,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Casablanca City Centre,CASSADI,none,44,
DoubleTree by Hilton,DT,no_changes,recpFa441YMotl8Lw,DoubleTree by Hilton Celaya,DoubleTree by Hilton Celaya,CYWCEDT,high,98,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Chandigarh Panchkula,IXCKADI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Cluj – City Plaza,CLJCPDI,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Coventry,CVTHNDI,none,53,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Coventry Building Society Arena,CVTRADI,none,41,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Damai Laut Resort,IPHDLDI,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Denver Cherry Creek,DENCPDT,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Denver International Airport,DENAADT,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Dhahran,DHAAUDI,none,53,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Doha - Al Sadd,DOHSADI,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Doha - Old Town,DOHOTDI,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Dubai - Business Bay,DXBBBDI,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Dubai - Jumeirah Beach,DXBTHDI,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Dubai Al Jadaf,DXBJADI,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Dubai M Square Hotel & Residences,DXBMKDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Dubai Port Saeed,DXBEMDI,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Edinburgh Airport,EDIAPDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Edinburgh City Centre,EDICCDI,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Edmonton Downtown,YEARSDT,none,51,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Elazig,EZSDTDI,none,53,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Florence Metropole,FLRHFDI,none,48,
DoubleTree by Hilton,DT,no_changes,recr2wc8oBpm46jWj,DoubleTree by Hilton Foz do Iguacu Brazil,DoubleTree by Hilton Foz do Iguacu Brazil,IGUCUDT,high,98,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Fujairah City,FJRAHDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Gaziantep,GZTDTDI,none,53,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Girona,GROJPDI,none,53,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Glasgow Strathclyde,GLASTDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Goa - Panaji,GOIGDDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Greeley at Lincoln Park,DENGCDT,none,41,
DoubleTree by Hilton,DT,no_changes,rec6IKyhTX11kxg85,DoubleTree by Hilton Guadalajara Centro Historico,DoubleTree by Hilton Guadalajara Centro Historico,GDLDTDT,high,98,
DoubleTree by Hilton,DT,no_changes,recpSXUiBJyCS9ESu,DoubleTree by Hilton Guayaquil,DoubleTree by Hilton Guayaquil,GYEEKDT,high,98,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Gurugram Baani Square,DELGUDI,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hannover Schweizerhof,HAJSCDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Harrogate Majestic Hotel & Spa,LBAHADI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hobart,HBAMADI,none,53,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel & Conference Centre Regina,YQRCCDT,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel & Conference Centre Warsaw,WAWCCDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel & Spa Chester,MANDTDI,none,51,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel & Spa Liverpool,LPLDLDI,none,51,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel & Suites Victoria,YYJDSDT,none,51,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Agra,AGRDTDI,none,57,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Alice Springs,ASPDADI,none,51,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Anhui - Suzhou,SZVASDI,none,51,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Beijing,BJSDTDI,none,57,
DoubleTree by Hilton,DT,no_changes,rec6xKwS2m883xRvS,DoubleTree by Hilton Hotel Bogota - Parque 93,DoubleTree by Hilton Hotel Bogotá - Parque 93,BOGNTDT,high,98,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Cairns,CNSDCDI,none,57,
DoubleTree by Hilton,DT,no_changes,recSTvtsdrlB4tzsA,DoubleTree by Hilton Hotel Cariari San Jose,DoubleTree by Hilton Hotel Cariari San Jose - Costa Rica,SJODTDT,high,98,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Colorado Springs,COSP-DT,none,51,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Denver,RLDV-DT,none,57,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Denver - Aurora,DENITDT,none,51,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Denver - Thornton,DENTNDT,none,51,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Denver Tech Center,DENEWDT,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Esplanade Darwin,DRWEDDI,none,51,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Goa - Arpora - Baga,GOIABDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Gurgaon - New Delhi NCR,DELDGDI,none,44,
DoubleTree by Hilton,DT,no_changes,recZoafahfTVVw3Sd,DoubleTree By Hilton Hotel Iquitos,DoubleTree by Hilton Hotel Iquitos,IQTIPDT,high,98,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Jakarta - Diponegoro,JKTDIDI,none,51,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Kamloops,KAMLODT,none,57,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Kansas City - Overland Park,MCIMSDT,none,45,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Lawrence,LWCMDDT,none,57,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel London Ontario,YXUKSDT,none,51,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Melbourne - Flinders Street,MELFSDI,none,48,
DoubleTree by Hilton,DT,no_changes,rec4Tk1N3YVhZQu4L,DoubleTree by Hilton Hotel Mexico City Santa Fe,DoubleTree by Hilton Hotel México City Santa Fe,MEXSTDT,high,98,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Oklahoma City Airport,OKCARDT,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Omaha Downtown,OMAH-DT,none,51,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Pune - Chinchwad,PNQCHDI,none,51,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Qingdao-Jimo,TAOLXDI,none,57,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Queenstown,ZQNALDI,none,57,
DoubleTree by Hilton,DT,no_changes,recxCNeu71Xyy8xhY,DoubleTree by Hilton Hotel Queretaro,DoubleTree by Hilton Hotel Queretaro,QRODTDT,high,98,
DoubleTree by Hilton,DT,no_changes,recgikCWhrvjTV7X2,DoubleTree by Hilton Hotel San Juan Puerto Rico,DoubleTree by Hilton Hotel San Juan,SJUDTDT,high,98,
DoubleTree by Hilton,DT,no_changes,recylWxkvo9yFTDJj,DoubleTree by Hilton Hotel Santiago - Vitacura,DoubleTree by Hilton Hotel Santiago - Vitacura,SCLSVDT,high,98,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Shenyang,SHEDTDI,none,57,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Shiyan,XFNSHDI,none,57,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Sukhumvit Bangkok,BKKSSDI,none,51,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Toronto Airport West,YTOAWDT,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Toronto Downtown,YTOCSDT,none,51,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Tulsa - Warren Place,TULSYDT,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Tulsa Downtown,TULSDDT,none,51,
DoubleTree by Hilton,DT,no_changes,rec6yiFUq0xKltqep,DoubleTree by Hilton Hotel Veracruz,DoubleTree by Hilton Hotel Veracruz,VERMADT,high,98,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel West Edmonton,YEGNMDT,none,51,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hotel Wichita Airport,ICTARDT,none,51,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Hull,HUYUKDI,none,53,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Islantilla Beach Golf Resort,HEVIRDI,none,41,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Istanbul - Moda,ISTIMDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Istanbul - Old Town,ISTOTDI,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Istanbul - Piyalepasa,ISTIKDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Istanbul - Sirkeci,ISTSIDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Istanbul - Tuzla,ISTTIDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Istanbul Gayrettepe,ISTESDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Istanbul Macka,ISTMKDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Istanbul Umraniye,ISTUMDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Jabal Omar Makkah,MAKDMDI,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Jaipur Airport,JAIAPDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Jaipur Amer,JAIAMDI,none,48,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Jakarta Bintaro Jaya,JKTBTDI,none,44,
DoubleTree by Hilton,DT,unmatched_directory,,,DoubleTree by Hilton Jakarta Kemayoran,JKTKEDI,none,48,
