status,censusRecordId,censusName,directoryName,directoryBrandPropertyCode,matchConfidence,matchScore,matchReason,fieldsToApply,sourceUrl
unmatched_directory,,,DoubleTree by Hilton Perth Waterfront,PERBSDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/australia/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Phuket Banthai Resort,HKTPADI,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/thailand/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Plovdiv Center,PDVDTDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/bulgaria/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Pointe Claire Montreal Airport West,YULANDT,none,38,No assignment above medium confidence (best: Below match threshold; website host match),,https://www.hilton.com/en/locations/canada/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Pointe-Noire,PNRPNDI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/the-republic-of-congo/doubletree-by-hilton/
no_changes,rec4bSVPjrcRfLaSk,DoubleTree by Hilton Porto Alegre,DoubleTree by Hilton Porto Alegre,POABRDT,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/poabrdt-doubletree-porto-alegre/
no_changes,recL1iqX67rD9Im1Y,DoubleTree by Hilton Punta Cana Downtown,DoubleTree by Hilton Punta Cana Downtown,PUJOYDT,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/pujoydt-doubletree-punta-cana-downtown/
unmatched_directory,,,DoubleTree by Hilton Putrajaya Lakeside,KULPRDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/malaysia/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Qingdao Oriental Movie Metropolis,TAOMMDI,none,41,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/china/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Quebec Resort,YQBQCDT,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Resort & Spa Marjan Island,RKTMIDI,none,41,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/uae/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Riyadh - Al Muroj Business Gate,RUHAMDI,none,38,No assignment above medium confidence (best: Below match threshold; website host match),,https://www.hilton.com/en/locations/saudi-arabia/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Riyadh Financial District Hotel & Suites,RUHFDDI,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/saudi-arabia/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Rome Monti,FCOMODI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/italy/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Rotterdam Centre,RTMDTDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/netherlands/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Royal Parc Soestduinen,SPLSODI,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/netherlands/doubletree-by-hilton/
