recordId,name,country,fieldsUpdated,sources,proposed
reca4zZTOYwRD830n,Posada El Moro,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Morelos""}"
reca5Z7XLGQswEeBG,Capitan Suizo Beachfront Boutique Hotel,Costa Rica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Tamarindo""}"
reca6776y6bDvIPdU,Courtyard by Marriott Playas Villamil Resort,Ecuador,Market; Submarket,"{""Market"":""census_single_country_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Ecuador"",""Submarket"":""Playas""}"
reca6SZCLCxh5dzDy,Hotel Vial Center,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mar Del Plata""}"
reca78vrUQ6wzg2qC,Gran Hotel Independencia,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Pachuca""}"
reca7HPgcb2GfBkR0,Estrella Del Mar Resort Mazatlan,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mazatlan""}"
reca7sLUyS2DruATG,Las Dunas Hotel & Spa,Uruguay,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Punta Del Este""}"
reca7zSUzXOZzsCSL,Esmeralda Inn,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Barranquilla""}"
reca7zTGFHWLAtUmI,Hotel Soleil Pacifico,Guatemala,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto San Jose""}"
reca8EZH327DiIlbv,Vale Suico Resort,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Itapeva""}"
reca8tXBocCbS6ldF,Hostel Internacional Mendoza,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mendoza""}"
recaAIMJYQ7sfL2ko,Hotel Charlie Inn,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Iquique""}"
recaAWJiQc6vGSWaU,Hotel Maharadja,Martinique,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Les Trois Ilets""}"
recaAeAnCcHIE8E0v,Marsol Hotel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Vallarta""}"
recaAyJXDSuRIzyMU,Napolitano Hotel,Dominican Republic,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santo Domingo""}"
recaAyrjCvHivDoCp,Hotel Riu Montego Bay,Jamaica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mahoe Bay""}"
recaB8V6a6wNFmLAd,Golf View Apartment Hotel,Trinidad and Tobago,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mount Irvine""}"
recaBmJaPeBRDBE5F,Villa Amanecer Hotel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Playa Del Carmen""}"
recaC0M3nmrIkyii9,Gingebread Hill,Montserrat,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Saint Peter""}"
recaCEN5oXPtFuu8E,Hotel Jose Antonio Puno,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puno""}"
recaCGTKJNfmi9701,Torre de Cali Plaza Hotel,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cali""}"
recaCRRdsEp5RWIfO,Mocali Hotel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Vallarta""}"
recaCVdrbYPpnTxGQ,Hotel Cirse,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Comodoro Rivadavia""}"
recaCaArqqSQxmhxl,Hotel Taninul,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Ciudad Valles""}"
recaCbElu6Dz7oWZu,Aranwa Charming Town of Colca,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Caylloma""}"
recaCqN2Kp0mhrI8L,Windsor House Hotel,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Bogota""}"
recaCyAU0Qb2G8lBq,Prodigy Hotel Confins International Airport,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Confins""}"
recaCzVMvX86wKVuR,Girassol Carioca,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Rio de Janeiro""}"
recaDNjsDf2zEFBpj,Grand Pineapple Beach Antigua,Antigua and Barbuda,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Long Bay""}"
recaDaydtm02NyKnj,Hotel Suites Navata,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Guadalajara""}"
recaDkmqbS71qpyP3,Hotel Cap Lamandou,Haiti,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Haiti"",""Submarket"":""Jacmel""}"
recaDwxiOtK16yEB2,Harmony Studios,US Virgin Islands,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""St John""}"
recaDyoGrMJMttWCS,Hotel Lopez Campeche,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Campeche""}"
recaE3VI44eKYidgJ,Las Gaviotas Resort,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""La Paz""}"
recaEF468cGDZyyeG,OYO Park Tower Hotel Campinas,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Campinas""}"
recaElqYYQ5lFh3z3,Haddon Hotel,Saint Vincent and the Grenadines,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Kingstown""}"
recaErj5bIzS1CZs8,Hotel Cocal & Casino,Costa Rica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Jaco""}"
recaF3JVBu2gDMsuO,Century Zona Rosa,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mexico City""}"
recaFpHr7mUlKsbwP,Hotel Villa Laguna,Ecuador,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Ayora""}"
recaFqMJ7ptdPYXmq,York Luxury Suites Bluedoors,Colombia,Submarket,"{""Submarket"":""str_excel_str_id""}","{""Submarket"":""Medellín""}"
recaG36LyMNEPrE3q,The Shore Club Turks and Caicos,Turks and Caicos Islands,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Providenciales""}"
recaGAGd7Ry873ekx,Guatemala City Zone Viva,Guatemala,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Guatemala City""}"
recaGIYaoENBmaLhv,Hostal Media Luna,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Trujillo""}"
recaGsPrlNTj4T1Qh,Jade Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Brasília""}"
recaGxDXtsL5x00xH,Lomas Del Volcan Hotel,Costa Rica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""La Fortuna""}"
recaHJaq7U6MRCzrn,Intersur Hotel 13 De Julio,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mar Del Plata""}"
recaHKfzWSTFe9isZ,Posada San Francisco,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Guanajuato""}"
recaHSxTOw4QfOvtq,Hotel Boutique Hato Viejo,Panama,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Anton""}"
recaHfxT9tGVMUlnS,The Sands at Grace Bay,Turks and Caicos Islands,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Providenciales""}"
recaHgbzwm7QgV5A0,Hotel & Villas Brisas Marinas,Costa Rica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Playas Del Coco""}"
recaHjHME4WBl4J7c,Nobu Hotels Sao Paulo,Brazil,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""São Paulo"",""Submarket"":""Sao Paulo""}"
recaI9Lm053fPhzIP,Hotel Mozonte,Nicaragua,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Managua""}"
recaIY3tvDYNRmAqz,Montana De Fuego Resort & Spa,Costa Rica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""La Fortuna""}"
recaIaUF0fiYLAv4o,Embassy Park Hotel,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Bogota""}"
recaJ0flrzmlncgJf,Hotel Oaxaca Inn,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Oaxaca""}"
recaJQjd7rmh2wnJn,Hotel Ninfa Galapagos,Ecuador,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Ayora""}"
recaK4bd27JNad9Q4,The Carmen Hotel - Ocean Front,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Playa Del Carmen""}"
recaKKjvv7WdQCRn9,Hotel Camino De Hierro,Cuba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Camaguey""}"
recaKOJsFr8TiWUxN,Hotel Milano,Puerto Rico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Juan""}"
recaLOb3ki1y1HnOv,Pousada & Spa Villa Mercedes,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Armacao dos Buzios""}"
recaLRolxp5eFKLA9,"OYO Nacoes Unidas, Sao Paulo",Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""São Paulo""}"
recaLZ3MrK0H0efh6,Hotel Boutique Petit Chateau,Uruguay,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Punta Del Este""}"
recaLj4d0kvTlMVGn,Passion Fruit Bed & Breakfast,Puerto Rico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Fajardo""}"
recaM5oMuHXw7PCbK,Hotel Mi Casa Su Casa,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Zihuatanejo""}"
recaM6feXFdj4hdqu,Hotel Bahia Playa,Uruguay,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Colonia Del Sacramento""}"
recaMKYBbOmicAkzX,Hotel Meson De Carolina,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Queretaro""}"
recaMP3m31jkdi5sY,Hotel Mansion Iturbe,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Patzcuaro""}"
recaMrbePA7GL1MLy,ApartHotel Kent,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cordoba""}"
recaMwsG5H8iY0MLv,Modular Express Hotel Calama,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Calama""}"
recaN6tYeoTA92a4q,Hotel El Reposo Suite,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santa Marta""}"
recaNO8OtnRa1TNom,Hotel Riviera Aracatuba,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Araçatuba""}"
recaOFZjGu2kjG2Mv,Corona Island Hotel,Colombia,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Cartagena"",""Submarket"":""Paradise Islands""}"
recaOz4Y2OlBQ9k2D,Epic Tamarindo,Costa Rica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Villareal""}"
recaPH7BdxIfnBV6Q,Bagu Azul Obera,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Oberá""}"
recaPOQ98x1qFht8f,Caye Casa,Belize,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Pedro""}"
recaPQ2GS63wxCOks,Estancia Peuma Hue,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Carlos de Bariloche""}"
recaPvN6kl94KS8KJ,Benjamin Taganga,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santa Marta""}"
recaQOySXvrTIkYo9,Hotel Del Paseo,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Torreon""}"
recaQUUmBS9VLxniA,The Reef Golf & Beach Condos,US Virgin Islands,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Christiansted""}"
recaRMP4Xztsz2VDg,Grand Velas Riviera Nayarit,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Nuevo Vallarta""}"
recaS6gJfqow1HBhd,Hotel Los Arcos,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Hidalgo Del Parral""}"
recaSMAFhmSTvUh1i,Compass Point Resort,Bahamas,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Nassau""}"
recaSPlOAU2Gl9y3q,Hotel Tiquiatira,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Sao Paulo""}"
recaSR6uEXgm5smJp,Selina La Fortuna,Costa Rica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""La Fortuna""}"
recaSS3nO44fJv5GV,Hotel Gen,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santiago""}"
recaSdyfz0YUHxGFz,Hotel Villa Lapas Jungle Village,Costa Rica,Submarket,"{""Submarket"":""str_excel_str_id""}","{""Submarket"":""Costa Rica Regional""}"
recaSt4KUw28Hqba6,Margaritaville Island Reserve Riviera Maya,Mexico,Market; Submarket,"{""Market"":""str_excel_str_id"",""Submarket"":""str_excel_str_id""}","{""Market"":""Mexican Caribbean"",""Submarket"":""Puerto Morelos/Playa Maroma""}"
recaSyycVZvpr9rol,Rios Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Rondonópolis""}"
recaT2HaDxdr7OGTP,Plaza Del Arco Express Hotel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Monterrey""}"
recaTXItiCETlQAgC,Hotel Principe,Venezuela (Bolivarian Republic of),Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Barquisimeto""}"
recaTn2PDakkEG0tC,SERHS Villas da Pipa Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Praia De Pipa""}"
recaTnxcWEYFfUMbD,Hotel Lancaster,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Curitiba""}"
recaU9HlXkZzSRxgx,Posada Tolosa,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Zacatecas""}"
recaU9LKTanoqscsL,Real De Minas Hotel Poliforum,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""León""}"
recaUNdIjglRfV4MX,Hotel San Angel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puebla""}"
recaUR7p7zUipOQj4,Hotel Vueltabajo,Cuba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Pinar Del Rio""}"
recaUbY34izxTXSNB,Bamboo Walk Hotel,Trinidad and Tobago,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Lowlands""}"
recaUhgLkKFWgBEUm,Les Flamboyants Hotel,Guadeloupe,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Gosier""}"
recaUmwH2D57wkwgy,Hotel Antarisuite Galerias,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Monterrey""}"
recaV5XX5tusjCmtf,Aldea Bacocho Hotel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Escondido""}"
recaVlXEuJdO0AxjS,Diff Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Rio Branco""}"
recaW8hUP07LAeece,Victoria Hotel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mérida""}"
recaWOnlHeCdHjDU0,Hotel May Palace,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Tuxpan""}"
recaWWDCLSEocIKNH,Posada Del Capitan Lafitte,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Playa Del Carmen""}"
recaWmrlSndYou0UI,Hotel Don Simon,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Toluca""}"
recaWnRuuvWmF4YPw,Pousada Rio Tur,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Natal""}"
recaXWo3SVgXVfBhI,Hotel Lucerna Hermosillo,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Hermosillo""}"
recaXnGxHBXUzMmV5,Le Village Creole Hotel Residence,Martinique,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Terre De Haut""}"
recaXxDfWcKhWNUfP,Shibari Tulum,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Tulum""}"
recaYQBmmav96bSDz,El Cozumeleno Beach Resort,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cozumel""}"
recaYZzOM7Xtfhmxj,Oscar Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Florianopolis""}"
recaYuWPNgzHcazAf,Hotel Puerto de Vega,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Vallenar""}"
recaYxQZb0xgXS0jS,Hotel Los Helechos,Cuba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Trinidad""}"
recaZRme7Tda2T1s1,Hotel Bogota Palace,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Bogota""}"
recaZU1UwEwHiFF3R,Hotel PetroShop,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Palmas""}"
recaZipBP5iWJGwe7,Hotel Ponta Negra Beach Natal,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Natal""}"
recaZsBkXyc9bkPpY,Hotel Festival Plaza,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Ensenada""}"
recaZvtlfwYoj1Jpx,Vila De Ocaporam Village Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Itacare""}"
recaZxRj5OQEOo1iS,Paradise Cove Resort,Anguilla,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cove Bay""}"
recaa0uUb0PSxKZbi,Hotel Urban Mooca,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Sao Paulo""}"
recaaCrDhgBR4fHxp,Hotel Real De Puebla,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puebla""}"
recaaDAuiIvtsQfG0,Hotel Casa Relax,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cartagena""}"
recaaMhHIt7QfMncQ,Suites Las Walkirias,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Martin de Los Andes""}"
recaaxurzpWHrnodC,Hotel Fray Marcos De Niza,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Nogales""}"
recabc5quFqEvJhs0,Centro Vacacional Paraiso De Olmue La Araucana,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Olmue""}"
recabr7RW3dYGvmKI,Hotel Hacaritama Colonial,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Villavicencio""}"
recacBg8V36LxcImr,Posada Puerto Bemberg,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Libertad""}"
recacKwcxIvfXiCEQ,Sunset Beach Resort,Jamaica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Montego Bay""}"
recaciPRy84p8BKQ1,Kite Beach Hotel,Dominican Republic,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cabarete""}"
recadG3LqRbmF5JRr,San Diego Veredas Sete Lagoas,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Sete Lagoas""}"
recae1S52df0OItKq,Samay Huasi Hotel Spa,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Madryn""}"
recaeK6ysSCkxy8s8,Nacional Inn Piracicaba,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Piracicaba""}"
recaeef5c8wLT0lWE,Casa Grande Lagos Hotel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Lagos de Moreno""}"
recaeisqfrEITWRtj,Runaway Beach Club,Antigua and Barbuda,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""St John's""}"
recaezzgloVFH1F1w,Epoca Hotel Boutique,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Iquitos""}"
recafFCUUf2mCEy0B,Plaza Inn Paineiras Flat,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Goiania""}"
recafL3YYd0UHzqxW,Kali Ciudadela Mexico City,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mexico City""}"
recafhO7ExV47UWwI,Saltillo Inn,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Saltillo""}"
recagTYwe4ks5gbDL,Posada Del Lago,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Villa Carlos Paz""}"
recagsAAlBBGr7fg9,REEC Machala by Oro Verde Hotels,Ecuador,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Machala""}"
