recordId,name,parentCompany,status,country
rec74s0459QpuZ2Ba,"Magno Hotel & Suites","(blank parent)",Open,Mexico
rec75jxXtt77ZDHYl,"Del Prado Hotel","(blank parent)",Open,Peru
rec75xJv7z75NI1KZ,"Best Western Plus Metepec & Suites","BWH Hotels",Open,Mexico
rec763Kp5XyUS8LA5,"O:Live Boutique Hotel","(blank parent)",Open,Puerto Rico
rec76PsOxyJhaXbNg,"Sandos Playacar","(blank parent)",Open,Mexico
rec76YfQ0iJNmqUD9,"Sleep Inn Vitoria","Choice Hotels International, Inc.",Open,Brazil
rec76kaWQDbVxRzBk,"Pillmayken Cabanas Andino Patagonicas Con Sistema Apart","(blank parent)",Open,Argentina
rec76qMSkx1FfilO4,"Continental Business Hotel","(blank parent)",Open,Brazil
rec76rpSrgJ5cEwfk,"Dreams Onyx Resorts & Spa","Hyatt Hotels Corporation",Open,Dominican Republic
rec76sfhb0sOYnxlr,"Hilltop Horizon Guesthouse","(blank parent)",Open,Belize
rec774N1mi5E5YKGH,"Hotel Las Fuentes","(blank parent)",Open,Mexico
rec77BMV9eRO6M9Ew,"Hampton Park","(blank parent)",Open,Brazil
rec77EIfG6muKGpR9,"Hotel Dos Rios","(blank parent)",Open,Mexico
rec77f5WM2ufgZV7f,"Hotel Arapey Oasis","(blank parent)",Open,Uruguay
rec77kjm7laxkhFFg,"Akihito Hotel","(blank parent)",Open,Belize
rec7851BcaxJDySai,"DM Ayacucho Hotel Plaza","(blank parent)",Open,Peru
rec785bVCXV0tnPOh,"Hotel Surf Olas Atlas","(blank parent)",Open,Mexico
rec78mPiQKdvLVsdE,"Fiesta Americana Guadalajara","Grupo Posadas, S.A.B. DE C.V.",Open,Mexico
rec78oAXTJ7qNfxJ1,"Casa Polanco","(blank parent)",Open,Mexico
rec790ojSPc3cS0A6,"Playa Conchas Chinas","(blank parent)",Open,Mexico
rec79LotH662JdPbT,"Hotel Rio","(blank parent)",Open,Mexico
rec79Xs4mZkuiWnuN,"voco Ciudad Juarez","Hoteles Camino Real",Open,Mexico
rec79u6kPnxqRdyi2,"Panoramic Grand","(blank parent)",Open,Argentina
rec7A7F7ry7GFIPDH,"Hotel Ciudad De David","(blank parent)",Open,Panama
rec7AMoNSLdig9NQ8,"Borinquen Beach Inn","(blank parent)",Open,Puerto Rico
rec7ANTFJnBFoCd7J,"El Greco Hotel","(blank parent)",Open,Mexico
rec7ASCgKciHT0wgY,"Half Moon Blue Hotel","(blank parent)",Open,Trinidad and Tobago
rec7B2ykbtOXhvyrR,"Hotel Catedral","(blank parent)",Open,Mexico
rec7C7f3640f4WpMB,"Hotel San Diego Inn","(blank parent)",Open,Mexico
rec7CIFJcgUkzcpEE,"Sillustani","(blank parent)",Open,Peru
rec7Ceifgg6GpYzOD,"Solymar Beach Resort","(blank parent)",Open,Mexico
rec7CiOYKbPqAcO8y,"Hotel 23","(blank parent)",Open,Colombia
rec7D4gmRVUH8STzs,"Hotel Mama Ines","(blank parent)",Open,Panama
rec7DZJRAypgO1nag,"Hotel Rey","(blank parent)",Open,Mexico
rec7DiqCMUXOfCYQy,"The Lodge At Chichen Itza","(blank parent)",Open,Mexico
rec7Dwxdw6PI5f2Gi,"Hotel Terral","(blank parent)",Open,Cuba
rec7DzewQLXNTRdF1,"one Culiacan Forum","Grupo Posadas, S.A.B. DE C.V.",Open,Mexico
rec7E56QkEydvSPjC,"Gran Hotel Manzana Kempinski","Kempinski Hotels S.A.",Open,Cuba
rec7ELe4UpM1WXdQx,"Executive Suites","(blank parent)",Open,Venezuela (Bolivarian Republic of)
rec7EOdP0nPryTsB6,"Hotel Mision Aguascalientes Sur","(blank parent)",Open,Mexico
rec7ETfBRq1odQUu8,"Hotel Santa Cruz","(blank parent)",Open,Peru
rec7EpkYV9Wn4fJrh,"Hostel Los Lupitos","(blank parent)",Open,Argentina
rec7FBbyaR2UiXfzJ,"Kimpton Virgilio","IHG Hotels & Resorts",Pipeline,Mexico
rec7FKokFSCQGJn5b,"Hotel Memora Express Celaya","(blank parent)",Open,Mexico
rec7FOpxSB9ZqjviW,"Mandala Rooms & Services","(blank parent)",Open,Peru
rec7FW9Dw9K6mCOL2,"Hoteles MS Chipichape","Hoteles MS",Open,Colombia
rec7FzsbWtroUPGll,"Hotel Rosario","(blank parent)",Open,Argentina
rec7G88iMJjsHyTr7,"Partheon St Exupery","(blank parent)",Open,Brazil
rec7GAvGtINRy6U9b,"Hotel Villa Antigua","(blank parent)",Open,Colombia
rec7GUmvzXPk08ZPf,"Inkaterra Machu Picchu Pueblo Hotel","(blank parent)",Open,Peru
rec7GYxCXk0ofjPU9,"Hotel Palmas Reales","(blank parent)",Open,Peru
rec7Gtfy7x5JnyfE0,"Carl's Unique Inn","(blank parent)",Open,Sint Maarten (Dutch part)
rec7H1eaxIAuJZpek,"Hotel Belmar","(blank parent)",Open,Costa Rica
rec7HjSKesnKpu8P6,"ibis budget Porto Alegre","AccorHotels",Open,Brazil
rec7Hu1gzhQSUb3Ic,"Best Western Hotel Plaza Matamoros","BWH Hotels",Open,Mexico
rec7IBiuGak2ER8dH,"Hotel Quinto Elemento Resort & Spa","(blank parent)",Open,Argentina
rec7IWpKX7SHobnMg,"Ibis Hotel Hermosillo","AccorHotels",Open,Mexico
rec7Ikr9aW3S2UZU4,"Hotel Casa Blanca Inn","(blank parent)",Open,Guatemala
rec7JFtEnhUBNCzUE,"Viaggio Urbano","(blank parent)",Open,Colombia
rec7JPjHA9nrNblyq,"The Oasis Hotel & Restaurant","(blank parent)",Open,Panama
rec7JTw2OX5xOjuYB,"Hotel Diogo Praia Fortaleza","(blank parent)",Open,Brazil
rec7JuIcC01BVIS29,"Santa Clara Eco Resort","(blank parent)",Open,Brazil
rec7KL1sn2W057OiB,"Holiday Inn Santo Domingo DO","IHG Hotels & Resorts",Pipeline,Dominican Republic
rec7KOpW5r5P6zJUg,"Royal Mill Resort","(blank parent)",Pipeline,Saint Vincent and the Grenadines
rec7KX4QzsEmQl7xv,"Hotel Casa Francisco Cuernavaca","(blank parent)",Open,Mexico
rec7KttxF0YZOnp5w,"Hotel Ilha Branca Exclusive","(blank parent)",Open,Brazil
rec7L1u3QavrcZT07,"The Oxford House","(blank parent)",Open,Bermuda
rec7LFCNlA0nBflvh,"Ibis Maringa","AccorHotels",Open,Brazil
rec7LMhWnTIFpY379,"Village Porto De Galinhas","(blank parent)",Open,Brazil
rec7LcumVxpjnsNAC,"Hotel Dorado La 70","(blank parent)",Open,Colombia
rec7Lfk3nhHRhn8BO,"Premier Copacabana Hotel","(blank parent)",Open,Brazil
rec7LhfYvWY5ULIBz,"Tryp Sao Paula","Wyndham Hotels & Resorts",Pipeline,Brazil
rec7Lj12w8yq2GZ1L,"Par May La's Inn","(blank parent)",Open,Trinidad and Tobago
rec7LsTLxFp1XBAw5,"Limestone Reef Terraces","(blank parent)",Open,US Virgin Islands
rec7LzolVBnZm69Bh,"Hotel Residencias Mexico Plaza Tepeyac","(blank parent)",Open,Mexico
rec7MM9XjXRgP1b9J,"Hotel Afrodita","(blank parent)",Open,Mexico
rec7MUevgmH6pF7hd,"Hotel Shelton","(blank parent)",Open,Uruguay
rec7Mm2ZQipuuX4B0,"Catalonia Royal La Romana Adults Only","Catalonia Hotels & Resorts",Open,Dominican Republic
rec7MubYQjRbeM9ec,"The Belmoral Hotel","(blank parent)",Open,Belize
rec7NWNR3Tqj7wc0C,"Hotel Hosteria Del Mar","(blank parent)",Open,Puerto Rico
rec7NgtuIHdqseYSb,"Allegro Playacar","Barceló Hotel Group",Open,Mexico
rec7Nk6g7NfxvAfWW,"Hotel Libertador","(blank parent)",Open,Argentina
rec7No3SFuxg2iuII,"Horizon View Beach Hotel","(blank parent)",Open,Sint Maarten (Dutch part)
rec7NpFbik6kGzJuh,"Cabarete East Beachfront Resort","(blank parent)",Open,Dominican Republic
rec7Ny9PfihzkgEGK,"Comfort Inn Irapuato","Choice Hotels International, Inc.",Open,Mexico
rec7O9qgI7zbuI7Pk,"Comfort Hotel Mogi Guacu","Choice Hotels International, Inc.",Open,Brazil
rec7OB6tOxJp7Ljx4,"Estelar Suites Jones Hotel","Hoteles Estelar SA",Open,Colombia
rec7OIumAxDfuIrzf,"Central Hotel Panama Casco Viejo.","(blank parent)",Open,Panama
rec7OXG7Cqbi9VxEs,"BTH Arequipa Lake","(blank parent)",Open,Peru
rec7OwkBzz5NGPLav,"Vista Bela Pousada","(blank parent)",Open,Brazil
rec7P1ehTEcgv9lQX,"Hotel Campestre Las Pampas","(blank parent)",Open,Colombia
rec7PP1PSrqumr8ZI,"Hotel Suites Casa Morelia","(blank parent)",Open,Mexico
rec7Phm0373w8Q4VE,"K-Platz Hotel","(blank parent)",Open,Brazil
rec7PtRtjQDKuCu0E,"Hotel San Francisco","(blank parent)",Open,Mexico
rec7RFtU3SPaIYW2U,"ibis Puerto San Martin Santa Fe","AccorHotels",Pipeline,Argentina
rec7Rjj8K72dIiF8i,"Grand Crucero Iguazu Hotel","(blank parent)",Open,Argentina
rec7RnaxPm5haEMIh,"Hotel El Palmar","(blank parent)",Open,Mexico
rec7RrtaSSSDIckWW,"Ajax Hotel","(blank parent)",Open,Uruguay
rec7S2N7Y7oN1cn1X,"Rum Point Inn","(blank parent)",Open,Belize
rec7SMGyfk7ZLyyuY,"Dreams II Grand Island","Hyatt Hotels Corporation",Pipeline,Mexico
rec7SQ7INFYQvukOC,"Posada Suiza by Prima Collection","(blank parent)",Open,Argentina
rec7TVWc0nIfgrBtu,"Personal Royal Hotel","(blank parent)",Open,Brazil
rec7Tbo2nEyGeanas,"Vallarta Shores International Hotel","(blank parent)",Open,Mexico
rec7U12obRRvXkioM,"Apart Hotel La Galeria","(blank parent)",Open,Argentina
rec7UFbaHw9tAr5iS,"Villa St Cruz Hotel & Cabins","(blank parent)",Open,Mexico
rec7UJnlIrfzBEqAo,"Hotel Iracema Travel","(blank parent)",Open,Brazil
rec7UXY2gzd0WYLFx,"Transamerica Executive Chacara Santo Antonio","(blank parent)",Open,Brazil
rec7Vi5MtNwZ4IoRP,"Nobile Hotel Montoya","(blank parent)",Open,Uruguay
rec7VqE7SHvZcMSkm,"Hotel Blue","(blank parent)",Open,Mexico
rec7W1JIUZPxfPOCC,"Hotel De La Opera","(blank parent)",Open,Colombia
rec7WTtDLdEIHgQtZ,"Hotel Puerto Vallarta","(blank parent)",Open,Mexico
rec7X1sqZbmZRGvC5,"Gran Festivall All Inclusive","(blank parent)",Open,Mexico
rec7XN7Q1BGfmndFl,"Sol Montserrat Hotel","(blank parent)",Open,Argentina
rec7XRVjLr5o3tqRw,"Jaroje Hotel","(blank parent)",Open,Mexico
rec7XXU2mi98sA2lX,"Hotel El Marques","(blank parent)",Open,Mexico
rec7XZgLLZO6npaN5,"Howard Johnson by Wyndham Villa Maria Casino","Wyndham Hotels & Resorts",Open,Argentina
rec7XkaD3YdmqUpHC,"Hotel Posada De Tampico","(blank parent)",Open,Mexico
rec7Y0a6HC0ITpyb4,"Vila D'este Hotel","(blank parent)",Open,Brazil
rec7YCfjbNNhtGqCj,"Hotel Garcia","(blank parent)",Open,Panama
rec7YPYXYI8tME6He,"Hotel El Dorado","(blank parent)",Open,Dominican Republic
rec7Ye7G1jGEneuxR,"Hotel Mision Del Mar","(blank parent)",Open,Mexico
rec7ZI4Hw49ytkrCZ,"Hotel Presidente Edificio Santiago","(blank parent)",Open,Chile
rec7ZQDJW2ypoYiRi,"Hotel Kimari","(blank parent)",Open,Colombia
rec7arpvPQ4tfPXV6,"ibis Manaus Aeroporto","AccorHotels",Open,Brazil
rec7b6ph3hoBS8HV9,"Round Rock Apartments On The Sea","(blank parent)",Open,Barbados
rec7bArf38Dw93Ycn,"The Halfway Inn Hotel","(blank parent)",Open,Mexico
rec7bB283mPIPbwsb,"Hotel Cuellars","(blank parent)",Open,Colombia
rec7bDkKFkIb1E4ru,"Hostal De La Luz Spa Resort","(blank parent)",Open,Mexico
rec7bDmfVajMnwRoX,"GHL Collection Armeria Real Hotel","(blank parent)",Open,Colombia
rec7bKk4fvtCmWIWl,"Emerald Valley Resort & Casino","(blank parent)",Open,Saint Vincent and the Grenadines
rec7bk5veMtcKm8La,"Radisson Hotel Curitiba","Choice Hotels International, Inc.",Open,Brazil
rec7cnazyTDMN2U9U,"Days Inn by Wyndham Linhares","Wyndham Hotels & Resorts",Open,Brazil
rec7cwsDm27jzNvJM,"Hotel Impala de Tampico","(blank parent)",Open,Mexico
rec7d4ogfgIwgBNKc,"Hotel Ambos Mundos","(blank parent)",Open,Cuba
rec7dCy1gUGzLK9dv,"La Tortuga Hotel & Spa","(blank parent)",Open,Mexico
rec7dPiNqzV0mmpGI,"Selvario 36","(blank parent)",Open,Colombia
rec7dhHZACmKpUNyh,"Cocoplum Beach Hotel","(blank parent)",Open,Colombia
rec7e0E0PdtSccpK7,"Krystal Urban Guadalajara Hotel","(blank parent)",Open,Mexico
rec7eiuMfsN83wDYJ,"Hotel Halley","(blank parent)",Open,Chile
rec7erPqp91d7kYZi,"Hotel Mallorca","(blank parent)",Open,Mexico
rec7fEAPQTk3ZdRvU,"Fiesta Inn Toluca Tollocan","Grupo Posadas, S.A.B. DE C.V.",Open,Mexico
rec7fMRQXcf5QMC4v,"Ambar Hotel","(blank parent)",Open,Colombia
rec7fskmXBIgWoyAq,"Alonso De Ercilla","(blank parent)",Open,Chile
rec7g4TX01PyUea8F,"Hotel Camino Del Principe","(blank parent)",Open,Cuba
rec7gHFznejtdysfI,"Hotel Carmenere","(blank parent)",Open,Chile
rec7gIijLpzY1bIU0,"Fiesta Inn Zacatecas","Grupo Posadas, S.A.B. DE C.V.",Open,Mexico
rec7h5EmhQwkWkDrA,"Mont Blanc Apart Hotel Duque de Caxias","(blank parent)",Open,Brazil
rec7hYs3Lyq3wr0Ro,"Paso De La Patria Hotel","(blank parent)",Open,Argentina
rec7ifurrdGj0dCYl,"Holiday Inn La Piedad","IHG Hotels & Resorts",Open,Mexico
rec7ijfXFmKZHzYpQ,"One&Only Mandarina","Kerzner",Open,Mexico
rec7jnJfYRr1daSBV,"Holiday Inn Paramaribo Airport","IHG Hotels & Resorts",Pipeline,Suriname
rec7kAsWGkU0s9eo4,"Hotel Haciendas De Oblatos","(blank parent)",Open,Mexico
rec7kEIRaGkGWvHAE,"Hotel Indigo Playa del Carmen","IHG Hotels & Resorts",Pipeline,Mexico
rec7kGZAzz9RyzJDr,"Nobile Inn Executive Ribeirao Preto","(blank parent)",Open,Brazil
rec7kIvvuiUKdPlpw,"Augusta Park Hotel","(blank parent)",Open,Brazil
rec7krEaIUOF7gooe,"Hotel Caiçara João Pessoa","(blank parent)",Open,Brazil
rec7lAkiRJySfm90u,"Marco Wasi Machu Picchu","(blank parent)",Open,Peru
rec7lZI5Nqc1nU4E0,"Hotel Internacional La Triada by DOT Urban","(blank parent)",Open,Colombia
rec7leVIiCXUDHCZ9,"Hotel Espana","(blank parent)",Open,Mexico
rec7lrUXEti9aiRkr,"Hotel Arqueologo","(blank parent)",Open,Peru
rec7n4rVjA2bjBFqa,"Villa De Mar Careyes","(blank parent)",Open,Argentina
rec7nS7iyb069u70C,"Holiday Inn Express Xalapa","IHG Hotels & Resorts",Open,Mexico
rec7nWW2przP18YMu,"Hotel Santa Rosa","(blank parent)",Open,Mexico
rec7oA26th6hRr1zF,"Hotel Calypso Beach","(blank parent)",Open,Colombia
rec7ohCjYzN8a9wOv,"Selina Pucon","Selina Management Panama, S.A.",Open,Chile
rec7p4USnJ8H5dK4t,"Royal Caribbean Resort","(blank parent)",Open,Belize
rec7pTuFJweZp2sjQ,"Flamengo Palace Hotel","(blank parent)",Open,Brazil
rec7pWnLDT3zHZoWL,"Meliá Costa Rey","Melia Hotels International, S.A",Open,Cuba
rec7ppipxYDuc910Z,"Suites House Juanambu","(blank parent)",Open,Colombia
rec7qDligBTKKWCtU,"Hotel México Plaza Celaya","(blank parent)",Open,Mexico
rec7qFuS6Yruq9vPf,"Confinc Suites Hotel Belo Horizonte","(blank parent)",Open,Brazil
rec7qGl0UUo74MTH1,"Tulip Inn Campos Dos Goytacazes","SAS Louvre Hotels Group",Open,Brazil
rec7qTHzKmB7LnrQB,"Rocamar Hotel Panoramico","(blank parent)",Open,Mexico
rec7qgPfujkhQSvTd,"Autograph Collection Marina Golfito","Marriott International",Pipeline,Costa Rica
rec7qj1WfbI9COgfn,"Hotel Club Amigo Mayanabo","(blank parent)",Open,Cuba
rec7r07ulEgTU9yFU,"Hotel Plaza","(blank parent)",Open,Mexico
rec7rvGgSphGtyz6Y,"Plaza Silao Hotel","(blank parent)",Open,Mexico
rec7sN9UzgaYBrgDY,"Hotel Gallery","(blank parent)",Open,Colombia
rec7sU9CfU26dn7bv,"Hotel Tunqueley","(blank parent)",Open,Argentina
rec7t9YyvlCBEXyLT,"Transamerica Fit Lucas do Rio Verde","(blank parent)",Open,Brazil
rec7tCh9D5meugJIh,"Hotu Matua Hotel","(blank parent)",Open,Chile
rec7tk8shDrpiKwJr,"Super 8 Samana","Wyndham Hotels & Resorts",Pipeline,Dominican Republic
rec7tmvg1xxWXQWiP,"Clarion Suites Roatan at Pineapple Villas","Choice Hotels International, Inc.",Open,Honduras
rec7u40aCGFMjzgXQ,"Iberostar Selection Coral Bavaro","Iberostar Hotels & Resorts",Open,Dominican Republic
rec7uqFCbXhyK3cHE,"Holiday Inn Express Chihuahua","IHG Hotels & Resorts",Open,Mexico
rec7vAceCdvPt7oys,"Princess Grand Jamaica","Princess",Pipeline,Jamaica
rec7vCsr5hZj7GY2P,"OYO Hotel Posada Los Faroles Tabasco","OYO Rooms",Open,Mexico
rec7vKWvgYO79mvQz,"Hotel L'Anse Colas","(blank parent)",Open,Martinique
rec7vpFo8MADG0Roy,"Hotel Zamora","(blank parent)",Open,Argentina
rec7vuFLXGcv70ILa,"Kayu Resort","(blank parent)",Pipeline,El Salvador
rec7wAWcL7Tqy5PBA,"Americas Gaivota","(blank parent)",Open,Brazil
rec7we9F6UgEH9yKf,"Bimini Blue Water Resort","(blank parent)",Open,Bahamas
rec7wuYYenSfiKwIo,"Park Inn Berrini","Choice Hotels International, Inc.",Open,Brazil
rec7x27YfraEexjMn,"Alcala Apart Hotel","(blank parent)",Open,Bolivia
rec7xGPU4wd4nSibW,"ibis Sao Bernardo","AccorHotels",Open,Brazil
rec7xMAPUfMpeMRwL,"APA Pau Brasil","(blank parent)",Open,Brazil
rec7yOZO7svEWhT3Z,"Cancun Plaza Condohotel","(blank parent)",Open,Mexico
rec7z5uQ9n5KRxloL,"Quality Inn Piedras Negras","Choice Hotels International, Inc.",Open,Mexico
rec7z9m46iew9FUjk,"Villa Blanca Hotel","(blank parent)",Open,US Virgin Islands
rec7zH8VCCCX9az6s,"Solmar Resort","(blank parent)",Open,Mexico
rec7zHsAFkU4rgdye,"Sleep Inn Culiacan","Choice Hotels International, Inc.",Open,Mexico
rec7zJRGg2nj4WqF1,"Hotel Alfil","(blank parent)",Open,Argentina
rec7zaVPTwQP2t2tx,"Hotel Coral Suites","(blank parent)",Open,Panama
rec7zrEJ5EyJdGLaZ,"Granja Brasil Resort","(blank parent)",Open,Brazil
rec7zsKDCwD8WPrat,"Hotel Conquistadores","(blank parent)",Open,Mexico
rec802vEdNgng9syN,"Posado El Rey Sol","(blank parent)",Open,Mexico
rec805Dw5MxIVqBnF,"Hotel Restaurante Oberland","(blank parent)",Open,Bolivia
rec80KPpJdrVBQsHa,"Design Hotel Austral","(blank parent)",Open,Colombia
rec80TPFCFPkHXI8d,"Hotel Los Candiles","(blank parent)",Open,Mexico
rec80dHaNzmrzKBKR,"State Inn Chihuahua","(blank parent)",Open,Mexico
rec80dgX9EasMsZNe,"Apart Hotel Alvear","(blank parent)",Open,Argentina
rec80skdU832rnmwN,"Hotel Calypso","(blank parent)",Open,Colombia
rec81BsJ6Zcm5lGiC,"Hotel Hi Zapopan","(blank parent)",Open,Mexico
rec81CO2RfV9n8t9X,"Terrazas De La Pedrera Appart Hotel","(blank parent)",Open,Uruguay
rec81MGxXGmE2250f,"Casa Cesar","(blank parent)",Open,Peru
rec81NCWKU8ZxxXtr,"Hotel Hoxon","(blank parent)",Open,Argentina
rec81ZhirtuaHad2I,"Cassino Tower São José do Rio Preto","(blank parent)",Open,Brazil
rec81zMzzP34PpSuj,"Hotel Meson De La Luna","(blank parent)",Open,Mexico
rec82mNioGWAVgIX8,"Hotel Torre De Cristal","(blank parent)",Open,Colombia
rec82pSd0mJeWZYDF,"Park Hotel","(blank parent)",Open,Venezuela (Bolivarian Republic of)
rec82pxFIjEajfR5h,"Megal Suites Hotel by DecO","(blank parent)",Open,Paraguay
rec82uIXdYM7PWHLp,"OYO Pousada Recanto Shangrilá, Cabo Frio","OYO Rooms",Open,Brazil
rec82vhgt1VgHdpIK,"Golden Park Campos do Jordão","Nacional Inn Hotéis",Open,Brazil
rec82z6N4z03oK025,"Porto Feliz Executive Hotel","(blank parent)",Open,Brazil
rec835GjEogq48Cx7,"Hugh Parkey's Belize Adventure Lodge","(blank parent)",Open,Belize
rec83AV54VE4EQxE3,"Hotel La Pequena Casita","(blank parent)",Open,Peru
rec83lRMvN5ygivHK,"Park Royal Huatulco managed by Accor","(blank parent)",Open,Mexico
rec844VXTmI1TBK5r,"Louis' Apartments","(blank parent)",Open,Belize
rec84Ejl4ehXP1pgC,"Hotel Rosales","(blank parent)",Open,Mexico
rec84F6OweZ9ouzAd,"ibis Styles Lima Benavides Miraflores","AccorHotels",Open,Peru
rec84mxRv4yOmx6UX,"BodyHoliday Saint Lucia","(blank parent)",Open,Saint Lucia
rec855Vi5JdgdPYZB,"Hotel Coco Beach","(blank parent)",Open,Brazil
rec85gQ6TMBlqT7Cr,"Holiday Inn Express & Suites Mexicali","IHG Hotels & Resorts",Open,Mexico
rec862aTJpllFn6W9,"Hotel Washington Plaza","(blank parent)",Open,Colombia
rec865Jd9Bp2tkT4e,"Hotel Acacias De Vitacura","(blank parent)",Open,Chile
rec865QKvzaoIfVd9,"Plaza Mexicana Margarita","(blank parent)",Open,Mexico
rec86JPkwdAY7SrLG,"Los Pelicanos Rosarito","(blank parent)",Open,Mexico
rec86P0LDQtt7QNWt,"Hotel Ditorlaschi","(blank parent)",Open,Chile
rec86SUZUa5vOtVYP,"Nobile Inn St Louis","(blank parent)",Open,Brazil
rec86XjJSojNz5k62,"Holger Danske Hotel","(blank parent)",Open,US Virgin Islands
rec86kFxXZlDXrY7U,"Hotel Boutique Tehuacan","(blank parent)",Open,Mexico
rec876fCDIQ6Rrxr1,"Mision Santa Maria Hotel","(blank parent)",Open,Mexico
rec87CfDU0A93dtq0,"The Pyramid At Grand Oasis","(blank parent)",Open,Mexico
rec87IPEvEFndipwY,"Cala De Mar Resort & Spa Ixtapa","(blank parent)",Open,Mexico
rec87axSUbxzgm00O,"Mont Blanc Suites Duque de Caxias","(blank parent)",Open,Brazil
rec88ITrJoRr8dbPx,"Santosha Barbados","(blank parent)",Open,Barbados
rec88Z05WlVfLR89s,"Posada Del Gobernador","(blank parent)",Open,Uruguay
rec88bl7bFRWWVaxU,"Hotel Real De La T","(blank parent)",Open,Colombia
rec89KTekFlR2Hk67,"El Beaterio","(blank parent)",Open,Dominican Republic
rec89RKgLYWrwlNoV,"Sobrado Da Vila","(blank parent)",Open,Brazil
rec8BbU6Y07s0E3Pj,"Howard Johnson by Wyndham Carilo Convention Center","Wyndham Hotels & Resorts",Open,Argentina
rec8BbwpO2UgBpATV,"Hotel Punta Diamante Resort & Spa","(blank parent)",Open,Colombia
rec8BnXkymECkNCI8,"Hotel Maya Tucan","(blank parent)",Open,Mexico
rec8BvapVJsXUxZPd,"Hotel Doral Suites","(blank parent)",Open,Colombia
rec8C1VqzI9T3yW9I,"Coral Beach Hotel","(blank parent)",Open,Belize
rec8C7igU5221mLcN,"Tamandare Plaza Hotel","(blank parent)",Open,Brazil
rec8CDPpox37W8dxr,"Ramada Mazatlan","Wyndham Hotels & Resorts",Pipeline,Mexico
rec8CE7VdV6LYMFPI,"Hotel Trez Caravelas Fortaleza","(blank parent)",Open,Brazil
rec8CJUyOGjpxi607,"Hotel Sussex Cordoba","(blank parent)",Open,Argentina
rec8CO78S6aoDNOzi,"Hotel Pinacoteca El Greco","(blank parent)",Open,Chile
rec8CdKWQ69cdhSCJ,"Hotel Concordia Eco Tents","(blank parent)",Open,US Virgin Islands
rec8CfD30EklfmELy,"Acapulco Park Hotel","(blank parent)",Open,Mexico
rec8CrfZn86Bxs31p,"Sleep Inn Queretaro","Choice Hotels International, Inc.",Open,Mexico
rec8DNFI6DggbuRsS,"Hotel Apartments Avilla","(blank parent)",Open,Mexico
rec8DdP0fVhEUurqi,"Hotel Lisboa Praia","(blank parent)",Open,Brazil
rec8DwwKblxGs8I1s,"Hotel On The Cay","(blank parent)",Pipeline,US Virgin Islands
rec8ECn9rSRFi18e1,"Mar del Cabo by Velas Resorts","(blank parent)",Open,Mexico
rec8Eot0rlouVSorD,"Resort Martino Boutique Hotel & Spa","(blank parent)",Open,Costa Rica
rec8F1Zq0A2Kvv69u,"Aquario's Mar De Cortez Hotel","(blank parent)",Open,Mexico
rec8FI0vO9XhiMpsN,"Palacio Astoreca","(blank parent)",Open,Chile
rec8FQA3GRoCBUQlR,"Garden Plaza","(blank parent)",Open,Argentina
rec8FtoztKc6wMbfa,"Hotel Sol San Javier","(blank parent)",Open,Argentina
rec8FzXVJZmGZODTp,"Apart Hotel Dali","(blank parent)",Open,Chile
rec8G7gewNUFEFGBa,"MIO Buenos Aires","(blank parent)",Open,Argentina
rec8GPbgvscoDu6h6,"Promenade Link Stay","Promenade Hoteis & Aparts",Open,Brazil
rec8GZePdw7z8VWjL,"Hotel Alameda","(blank parent)",Open,Mexico
rec8Grc7vnnnwBlPl,"Hotel Veracruz Centro Historico","(blank parent)",Open,Mexico
rec8HMUSiNJnqZgGr,"Aldea Thai Luxury Condohotel","(blank parent)",Open,Mexico
rec8HmP2eblP5fBIr,"Cotsa Linda Condominiums","(blank parent)",Open,Costa Rica
rec8Ho9WSPF4nT5xk,"Virazon Suites","(blank parent)",Open,Argentina
rec8IdM333jFR6D1O,"Hotel California","(blank parent)",Open,Mexico
rec8IpRQXd1kKc1o0,"Hotel La Merced","(blank parent)",Open,Mexico
rec8JB1kjujmKLYgH,"Vitoria Flats-Stella Vega Suites","(blank parent)",Open,Brazil
rec8JB6dAVjq3IZCz,"Sevilla Habana Affiliated by Meliá","Melia Hotels International, S.A",Open,Cuba
rec8JImetqsuc6nyR,"Hotel Tucuraca by DOT Tradition","(blank parent)",Open,Colombia
rec8JOdb6eUBw4Wxc,"Swan Tower Novo Hamburgo","(blank parent)",Open,Brazil
rec8JUMw1qrpTDvEr,"Hotel Caribe Campo","(blank parent)",Open,Colombia
rec8JZ1xOQOZCwq8S,"Hotel Hacienda La Venta","(blank parent)",Open,Mexico
rec8Jl9b97jFVrYUs,"Hotel Fiesta Veracruz","(blank parent)",Open,Mexico
rec8K2Zw0QEWqDYlf,"Wyndham Sao Paulo Paulista","Wyndham Hotels & Resorts",Open,Brazil
rec8KsktMNIckF6CC,"Catalonia Montego Bay","Catalonia Hotels & Resorts",Open,Jamaica
rec8Kv3VmtOY9BlcX,"Hotel Le Domaine De Lonvilliers","(blank parent)",Open,Saint-Martin (French part)
rec8L1Kc0D2S0hJTZ,"Sand Diamond Hotel","(blank parent)",Open,Panama
rec8LIrb3UtQFmTR0,"Prodigy Santos Dumont","(blank parent)",Open,Brazil
rec8LJN3e3s4fVIFN,"Westin Hotels Santo Domingo Avda Sarasota","Marriott International",Pipeline,Dominican Republic
rec8LTNBidRq1IqyM,"Hotel Canciller","(blank parent)",Open,Bolivia
