action,recordId,strId,sourceFile,rowNumber,fieldsUpdated,notes
updated,recszX4ML69Z56GAb,160355,"Existing - Caribbean, South and Central America.xls:134",,Market; Submarket; city; country; name,"{""Market"":""Brazil North"",""Submarket"":""Brazil North Regional"",""city"":""Belem"",""country"":""Brazil"",""name"":""ibis budget Belem""}"
updated,recrUwFIZPS6NalxT,144586,"Existing - Caribbean, South and Central America.xls:135",,Market; Submarket; city; country; name,"{""Market"":""Brazil North"",""Submarket"":""Brazil North Regional"",""city"":""Belem"",""country"":""Brazil"",""name"":""ibis Styles Belem Batista Campos""}"
updated,recoAvuKZsCHGMAoN,203783,"Existing - Caribbean, South and Central America.xls:136",,Market; Submarket; city; country; name,"{""Market"":""Brazil North"",""Submarket"":""Brazil North Regional"",""city"":""Belem"",""country"":""Brazil"",""name"":""ibis Styles Belem Do Para""}"
updated,recKWCOBhjzPjVIXa,207279,"Existing - Caribbean, South and Central America.xls:137",,Market; Submarket; city; country; name,"{""Market"":""Brazil North"",""Submarket"":""Brazil North Regional"",""city"":""Belem"",""country"":""Brazil"",""name"":""ibis Styles Belem Hangar""}"
updated,recCPqjX6lnxSoK19,203780,"Existing - Caribbean, South and Central America.xls:138",,Market; Submarket; city; country; name,"{""Market"":""Brazil North"",""Submarket"":""Brazil North Regional"",""city"":""Belem"",""country"":""Brazil"",""name"":""ibis Styles Belem Nazare""}"
updated,recmlh6mOu0Mxb5bX,203788,"Existing - Caribbean, South and Central America.xls:139",,Market; Submarket; city; country; name,"{""Market"":""Brazil North"",""Submarket"":""Brazil North Regional"",""city"":""Belem"",""country"":""Brazil"",""name"":""Mercure Belem""}"
updated,recrPx45Dd2EMY3TH,182929,"Existing - Caribbean, South and Central America.xls:140",,Market; Submarket; city; country; name,"{""Market"":""Brazil North"",""Submarket"":""Brazil North Regional"",""city"":""Belem"",""country"":""Brazil"",""name"":""Radisson Hotel Maiorana Belem""}"
updated,recABEBJlo7d3rexc,280677,"Existing - Caribbean, South and Central America.xls:141",,Market; Submarket; city; country; name,"{""Market"":""Costa Rica"",""Submarket"":""San Jose"",""city"":""Belen"",""country"":""Costa Rica"",""name"":""AC Hotel Heredia Belen""}"
updated,rec0jBxP2IhRHAjZR,164031,"Existing - Caribbean, South and Central America.xls:142",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Belize"",""country"":""Belize"",""name"":""Coco Beach Resort""}"
updated,reczXbxQ827P9oZST,292222,"Existing - Caribbean, South and Central America.xls:143",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Belize"",""country"":""Belize"",""name"":""Manta Island Resort""}"
updated,recD1A8sEzPKMb83w,190731,"Existing - Caribbean, South and Central America.xls:144",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Belize City"",""country"":""Belize"",""name"":""Best Time Inn""}"
updated,recm9w5lkyKFuOzKO,133699,"Existing - Caribbean, South and Central America.xls:145",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Belize City"",""country"":""Belize"",""name"":""Best Western Plus Belize Biltmore Plaza""}"
updated,recj9PFva1C1ByegQ,189809,"Existing - Caribbean, South and Central America.xls:146",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Belize City"",""country"":""Belize"",""name"":""Black Orchid Resort""}"
updated,recQ7Ad1tJOTDJgjB,110771,"Existing - Caribbean, South and Central America.xls:147",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Belize City"",""country"":""Belize"",""name"":""Fort George Hotel & Spa""}"
updated,reckWsLMTAY5HOlFZ,312075,"Existing - Caribbean, South and Central America.xls:148",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Belize City"",""country"":""Belize"",""name"":""Jovilee Apartments""}"
updated,recubrbmNZZgRmkta,190812,"Existing - Caribbean, South and Central America.xls:149",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Belize City"",""country"":""Belize"",""name"":""Las Palmeras Guest House""}"
updated,recI4OnOUYQC05lhI,189972,"Existing - Caribbean, South and Central America.xls:150",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Belize City"",""country"":""Belize"",""name"":""Long Caye Adventure Camp""}"
updated,reckz7sL9A7I5IyJC,191035,"Existing - Caribbean, South and Central America.xls:151",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Belize City"",""country"":""Belize"",""name"":""Nature Resort""}"
updated,reckK1kkKgy6i7qxV,116408,"Existing - Caribbean, South and Central America.xls:152",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Belize City"",""country"":""Belize"",""name"":""Ramada by Wyndham Princess Belize City""}"
updated,recs4zlTQ6jS2vLzA,163787,"Existing - Caribbean, South and Central America.xls:153",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Belize City"",""country"":""Belize"",""name"":""The Great House Inn""}"
updated,recoJCx46xCaeNifB,180013,"Existing - Caribbean, South and Central America.xls:154",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Belmopan"",""country"":""Belize"",""name"":""Bull Frog Inn""}"
updated,recxPY4n9iikucrsy,189475,"Existing - Caribbean, South and Central America.xls:155",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Belmopan"",""country"":""Belize"",""name"":""Caves Branch Jungle Lodge""}"
updated,recrj4OFx63i9df6n,312069,"Existing - Caribbean, South and Central America.xls:156",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Belmopan"",""country"":""Belize"",""name"":""Jaguar Creek""}"
updated,rec6ylHIi3J36GdLD,190053,"Existing - Caribbean, South and Central America.xls:157",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Belmopan"",""country"":""Belize"",""name"":""Love Kiss Motel""}"
updated,rec3Qi9gyfx3MQX9E,135205,"Existing - Caribbean, South and Central America.xls:158",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Belo Horizonte"",""city"":""Belo Horizonte"",""country"":""Brazil"",""name"":""Bourbon Belo Horizonte Savassi Hotel""}"
updated,recznDQJfwePCfHak,139736,"Existing - Caribbean, South and Central America.xls:159",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Belo Horizonte"",""city"":""Belo Horizonte"",""country"":""Brazil"",""name"":""Caesar Business Belo Horizonte Belvedere""}"
updated,recIPzLRI5jcgwM1R,215243,"Existing - Caribbean, South and Central America.xls:160",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Belo Horizonte"",""city"":""Belo Horizonte"",""country"":""Brazil"",""name"":""eSuites Belo Horizonte Minascasa""}"
updated,recS6FfUAXIptc8mK,235852,"Existing - Caribbean, South and Central America.xls:161",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Belo Horizonte"",""city"":""Belo Horizonte"",""country"":""Brazil"",""name"":""eSuites Savassi Toscanini""}"
updated,recwPOxHW0XCQJS3g,225481,"Existing - Caribbean, South and Central America.xls:162",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Belo Horizonte"",""city"":""Belo Horizonte"",""country"":""Brazil"",""name"":""eSuites Virginia Luxemburgo""}"
updated,recZ85139KQRXwdmA,226635,"Existing - Caribbean, South and Central America.xls:164",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Belo Horizonte"",""city"":""Belo Horizonte"",""country"":""Brazil"",""name"":""Hilton Garden Inn Belo Horizonte""}"
updated,recUMk7Aw26fREI2U,212767,"Existing - Caribbean, South and Central America.xls:165",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Belo Horizonte"",""city"":""Belo Horizonte"",""country"":""Brazil"",""name"":""Holiday Inn Belo Horizonte Savassi""}"
updated,reckYRFshPei0NjS2,140742,"Existing - Caribbean, South and Central America.xls:167",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Belo Horizonte"",""city"":""Belo Horizonte"",""country"":""Brazil"",""name"":""Ibis Belo Horizonte Liberdade""}"
updated,recJfyw1BFWZoLj9R,198454,"Existing - Caribbean, South and Central America.xls:168",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Belo Horizonte"",""city"":""Belo Horizonte"",""country"":""Brazil"",""name"":""ibis Belo Horizonte Savassi""}"
updated,recbgT1s8WNkhwo4Z,160352,"Existing - Caribbean, South and Central America.xls:170",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Belo Horizonte"",""city"":""Belo Horizonte"",""country"":""Brazil"",""name"":""ibis budget Belo Horizonte Minascentro""}"
updated,rechrnUbCs3Yt7Y9H,282653,"Existing - Caribbean, South and Central America.xls:172",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Belo Horizonte"",""city"":""Belo Horizonte"",""country"":""Brazil"",""name"":""ibis budget BH Savassi""}"
updated,recofyUyFUM8Xec4k,135266,"Existing - Caribbean, South and Central America.xls:173",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Belo Horizonte"",""city"":""Belo Horizonte"",""country"":""Brazil"",""name"":""Mercure Belo Horizonte Lourdes""}"
updated,recFUGM2H0DaSrYqa,135236,"Existing - Caribbean, South and Central America.xls:175",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Brazil Southeast Regional"",""city"":""Belo Horizonte"",""country"":""Brazil"",""name"":""Mercure Belo Horizonte Vila Da Serra""}"
updated,recSmLrLsmkN45nht,281176,"Existing - Caribbean, South and Central America.xls:176",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Belo Horizonte"",""city"":""Belo Horizonte"",""country"":""Brazil"",""name"":""Novotel BH Savassi Hotel""}"
updated,recAKdFtuG5ePp0bj,287144,"Existing - Caribbean, South and Central America.xls:178",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Belo Horizonte"",""city"":""Belo Horizonte"",""country"":""Brazil"",""name"":""OYO Hotel L'Espace - Jaragua Belo Horizonte""}"
updated,rec1WblO8rnicymJF,213719,"Existing - Caribbean, South and Central America.xls:179",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Belo Horizonte"",""city"":""Belo Horizonte"",""country"":""Brazil"",""name"":""Quality Hotel Pampulha""}"
updated,recxeNGJrgFgfGWsY,226055,"Existing - Caribbean, South and Central America.xls:180",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Belo Horizonte"",""city"":""Belo Horizonte"",""country"":""Brazil"",""name"":""Radisson Blu Belo Horizonte""}"
updated,recUy86nIdXjoIIiC,274654,"Existing - Caribbean, South and Central America.xls:185",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Belo Horizonte"",""city"":""Belo Horizonte"",""country"":""Brazil"",""name"":""Transamerica Belo Horizonte Lourdes""}"
updated,recm0F2rjuAEZGgSu,294519,"Existing - Caribbean, South and Central America.xls:188",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Brazil Southeast Regional"",""city"":""Betim"",""country"":""Brazil"",""name"":""Go Inn Betim""}"
updated,recl6LIKtWb9rL3RF,140754,"Existing - Caribbean, South and Central America.xls:189",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Brazil Southeast Regional"",""city"":""Betim"",""country"":""Brazil"",""name"":""ibis Betim""}"
updated,recgtVDSLimyE2gz2,230496,"Existing - Caribbean, South and Central America.xls:190",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""São Paulo State Regional"",""city"":""Birigui"",""country"":""Brazil"",""name"":""ibis Styles Birigui""}"
updated,rec4I2vyqZltH9niI,313139,"Existing - Caribbean, South and Central America.xls:191",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Blancaneaux"",""country"":""Belize"",""name"":""Gaia Riverlodge""}"
updated,recGMh7kPOAs3L7dA,140751,"Existing - Caribbean, South and Central America.xls:192",,Market; Submarket; city; country; name,"{""Market"":""Brazil South"",""Submarket"":""Brazil South Regional"",""city"":""Blumenau"",""country"":""Brazil"",""name"":""Ibis Blumenau""}"
updated,recrDpGOJmAOycp15,233776,"Existing - Caribbean, South and Central America.xls:193",,Market; Submarket; city; country; name,"{""Market"":""Brazil South"",""Submarket"":""Brazil South Regional"",""city"":""Blumenau"",""country"":""Brazil"",""name"":""ibis budget Blumenau""}"
updated,receraO6a2LBlAFS9,260220,"Existing - Caribbean, South and Central America.xls:194",,Market; Submarket; city; country; name,"{""Market"":""Brazil South"",""Submarket"":""Brazil South Regional"",""city"":""Blumenau"",""country"":""Brazil"",""name"":""Quality Hotel Blumenau""}"
updated,recLXVjkgcrw6l79m,236127,"Existing - Caribbean, South and Central America.xls:195",,Market; Submarket; city; country; name,"{""Market"":""Brazil South"",""Submarket"":""Brazil South Regional"",""city"":""Blumenau"",""country"":""Brazil"",""name"":""Slaviero Blumenau""}"
updated,recSn2ohLOyNqPHgi,254966,"Existing - Caribbean, South and Central America.xls:196",,Market; Submarket; city; country; name,"{""Market"":""Brazil North"",""Submarket"":""Brazil North Regional"",""city"":""Boa Vista"",""country"":""Brazil"",""name"":""ibis Styles Boa Vista""}"
updated,recj2apqq2iQoE2CO,316634,"Existing - Caribbean, South and Central America.xls:197",,Market; Submarket; city; country; name,"{""Market"":""Panama Provincial"",""Submarket"":""Bocas del Toro"",""city"":""Bocas del Toro"",""country"":""Panama"",""name"":""Bambuda Bocas Town""}"
updated,recC8kLqWUaKO7Q7K,311659,"Existing - Caribbean, South and Central America.xls:199",,Market; Submarket; city; country; name,"{""Market"":""Panama Provincial"",""Submarket"":""Bocas del Toro"",""city"":""Bocas del Toro"",""country"":""Panama"",""name"":""Bocas Paradise Hotel""}"
updated,recK4KXKtrLo9Y3bj,235635,"Existing - Caribbean, South and Central America.xls:200",,Market; Submarket; city; country; name,"{""Market"":""Panama Provincial"",""Submarket"":""Bocas del Toro"",""city"":""Bocas del Toro"",""country"":""Panama"",""name"":""Gran Hotel Bahia""}"
updated,recEt4biGBy4vWeJr,139642,"Existing - Caribbean, South and Central America.xls:201",,Market; Submarket; city; country; name,"{""Market"":""Panama Provincial"",""Submarket"":""Bocas del Toro"",""city"":""Bocas del Toro"",""country"":""Panama"",""name"":""Hotel Bocas Del Toro""}"
updated,rec9Uurfy2XNmgSt2,311905,"Existing - Caribbean, South and Central America.xls:202",,Market; Submarket; city; country; name,"{""Market"":""Panama Provincial"",""Submarket"":""Bocas del Toro"",""city"":""Bocas del Toro"",""country"":""Panama"",""name"":""La Coralina Island House""}"
updated,recflJ5ywfEqgdhud,292531,"Existing - Caribbean, South and Central America.xls:203",,Market; Submarket; city; country; name,"{""Market"":""Panama Provincial"",""Submarket"":""Bocas del Toro"",""city"":""Bocas del Toro"",""country"":""Panama"",""name"":""Nayara Bocas del Toro""}"
updated,rec3eRtK1JkiXZcTY,316637,"Existing - Caribbean, South and Central America.xls:204",,Market; Submarket; city; country; name,"{""Market"":""Panama Provincial"",""Submarket"":""Bocas del Toro"",""city"":""Bocas del Toro"",""country"":""Panama"",""name"":""Palmar Beach Lodge""}"
updated,rec3LUKz0qPxOmmRm,316636,"Existing - Caribbean, South and Central America.xls:207",,Market; Submarket; city; country; name,"{""Market"":""Panama Provincial"",""Submarket"":""Bocas del Toro"",""city"":""Bocas del Toro"",""country"":""Panama"",""name"":""Tropical Suites""}"
