sourceRecordId,rawHotelName,rawCity,resolvedCity,rawWebsite,resolvedWebsite,qualityScore,route,reason,matchedBrand,censusRecommendedAction,wikidataQid,wikidataCity,wikidataWebsite,wikidataMatchConfidence,wikidataMatchScore,plan_tier,plan_next
node/10681194938,La Cueva del Che,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/10702912612,Villas Mana Las Terrenas,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/10716313546,Palms Lounge,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/10823294756,Domescape Glamping Miches,,,https://www.facebook.com/domescapeglamping,https://www.facebook.com/domescapeglamping,80,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Domescape,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
node/10880951451,Hermosa Suites,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/11035653720,Hotel Casa Coco,Boca Chica,Boca Chica,https://hotelcasacoco.com,https://hotelcasacoco.com,90,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020305,Boca Chica,,high,105,promote_plan_l1_ready,dry_run_census_insert_affiliation_independent
node/11035653721,Bicicletas Boca Chica,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,needs_research,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/11057172205,Casa Papa Loco,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020368,,,low,32,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/11102602341,Villa Mamanita,villa altagracia,villa altagracia,https://instagram.com/villamamanita?utm_source=qr&igshid=MzNlNGNkZWQ4Mg%3D%3D,https://instagram.com/villamamanita?utm_source=qr&igshid=MzNlNGNkZWQ4Mg%3D%3D,100,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Villa Mamanita,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
node/11106056290,Villa Scooby,,,https://villascooby.com,https://villascooby.com,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
node/11158547600,Los Corales Beach Village Suites,,,https://www.loscoralesvillage.com,https://www.loscoralesvillage.com,90,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Los Corales Village - Grupo Dos,likely_new_candidate,Q111884817,,,medium,62,excluded_not_independent,route_to_branded_or_steward
node/11158547601,Las Terrazas Condo Apartment,,,https://www.loscoralesvillage.com,https://www.loscoralesvillage.com,90,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Los Corales Village - Grupo Dos,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
node/11158547602,Flor del Mar Condo Apartment,,,https://www.loscoralesvillage.com,https://www.loscoralesvillage.com,90,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Los Corales Village - Grupo Dos,likely_new_candidate,Q112020362,,,low,45,excluded_not_independent,route_to_branded_or_steward
node/11158547603,La Piazzetta PREMIUM Suites,,,https://www.loscoralesvillage.com,https://www.loscoralesvillage.com,90,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Los Corales Village - Grupo Dos,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
node/11196218131,hotel fundacipe,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/11216277399,"Marriott Miches Beach, An All-Inclusive Resort",,,,,65,route_known_chain_not_active,known_chain_name,Marriott,likely_existing,,,,,,excluded_not_independent,route_to_branded_or_steward
node/11258546274,Villa Castellamonte,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/11628073769,Melia caribe beach resort,,,,,55,route_known_chain_not_active,known_chain_name,Meliá,likely_existing,Q111414821,,,medium,50,excluded_not_independent,route_to_branded_or_steward
node/11700822269,Pofirio rojas,,,,,65,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/11701328169,Claudio Polanco,,,,,65,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/11701333069,Claudio Polanco,,,,,65,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/11724531571,Francisco Villar,,,,,65,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/11724680769,Mario María Toribio,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/11724857670,Roberto Robinson,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/11724900469,José Alejandro Payan,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/11725161869,Rafael Severino,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/11725181469,Ana Mercedes Joaquín,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/11732267879,"Hotel Santiago, Curio Collection by Hilton",Santiago de los Caballeros,Santiago de los Caballeros,https://www.hilton.com/en/hotels/stisaqq-hotel-santiago/?SEO_id=GMB-AMER-QQ-STISAQQ&y_source=1_OTgxMzcxNjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.hilton.com/en/hotels/stisaqq-hotel-santiago/?SEO_id=GMB-AMER-QQ-STISAQQ&y_source=1_OTgxMzcxNjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,100,route_branded_active_setup,osm_brand_tag,Hilton Hotels & Resorts,likely_existing,,,,,,excluded_not_independent,route_to_branded_or_steward
node/11766192870,Nelson Yunior Meléndez,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/11766386269,César Javier de la Cruz,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/11826535303,Gato Colonial,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/11831271471,Watermelon House,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/11844917769,Ramón,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/11847656972,Sola de Alexander en Hipódromo,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/11874240474,Hotel Garrido,Higuey,Higuey,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
node/12038454403,madame aparta hotel,Pedernales,Pedernales,,,85,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
node/12044776625,Hotel Óleo Méndez,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/12044776626,hotel adelaida,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/12044785937,hotel Isla beata,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020348,,,low,32,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/12044986428,restauran,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/12536259200,Cabarete Morning Breeze,,,,,65,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/12542637990,Hotel Teresa,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/12546573956,Riviera Punta Cana,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,needs_research,Q112020361,,,high,75,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
node/12546573958,Honky Tonky Punta Cana,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/12546573960,Noé Hotel,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/12659951042,Rig Hotel Boutique,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,needs_research,Q111884826,,,high,75,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
node/12798112370,Hotel & Apartments Buchen,Samaná,Samaná,https://gosamana-dominicanrepublic.com/buchen-apartments-samana-town.html,https://gosamana-dominicanrepublic.com/buchen-apartments-samana-town.html,100,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,promote_plan_l1_ready,dry_run_census_insert_affiliation_independent
node/12818363772,Holiday Inn Santo Domingo,,,,,65,route_known_chain_not_active,known_chain_name,Holiday Inn,likely_existing,,,,,,excluded_not_independent,route_to_branded_or_steward
node/12849541339,Hotel Faranda Single 1,,,https://www.farandahotels.com/hotel/faranda-single-1-punta-cana,https://www.farandahotels.com/hotel/faranda-single-1-punta-cana,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
node/12914358579,Leysi's Garden,Samana,Samana,https://www.instagram.com/leisysgarden/?hl=es,https://www.instagram.com/leisysgarden/?hl=es,100,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,promote_plan_l1_ready,dry_run_census_insert_affiliation_independent
node/12919682928,Hotel el Escondite,Samana,Samana,,,85,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111122870,,,low,32,needs_research,manual_or_secondary_source
node/12947207545,hotel villasol Pedernales,Pedernales,Pedernales,,,85,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
node/12947286799,HOTEL MADRID,Pedernales,Pedernales,,,85,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
node/12947329313,La casa de mamita,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/12947329314,Hotel Casa Oasis,,,,,65,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/12952042987,Hotel Decameron (CERRADO),,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/12961247392,Hilton Garden Inn La Romana,,,,,65,route_branded_active_setup,osm_brand_tag,Hilton Garden Inn,likely_existing,,,,,,excluded_not_independent,route_to_branded_or_steward
node/12998607201,Impressive Punta Cana - All Inclusive,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111414817,,,high,75,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
node/12998788201,Hotel Bocaino,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/13050362262,Hostal Shivas,"El Valle, Samana","El Valle, Samana",https://www.instagram.com/ganeshvillage/,https://www.instagram.com/ganeshvillage/,100,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,promote_plan_l1_ready,dry_run_census_insert_affiliation_independent
node/13081433749,Viva Dominicus Beach by Wyndham,,,https://vivaresortsbywyndham.com/viva-dominicus-beach/,https://vivaresortsbywyndham.com/viva-dominicus-beach/,70,route_known_chain_not_active,known_chain_name,Wyndham,likely_existing,,,,,,excluded_not_independent,route_to_branded_or_steward
node/13154430213,Motel El Triangulo,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/13154430322,Antiguo Hotel El 3,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/13165874914,Casa Barbara Las Terrenas,Las Terrenas,Las Terrenas,https://www.casabarbara.net,https://www.casabarbara.net,100,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111884797,Las Terrenas,,low,35,promote_plan_l1_ready,dry_run_census_insert_affiliation_independent
node/13231723317,Hotel karymi,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/13231723318,Hostal y Restaurant Doña Cuca Jordan,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/13231723319,hostal rincónsito cibaeño,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/13231723320,hotel la flor de ale,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/13231723321,hotel zoila antonio,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/13278847933,"Villas Maranata, Las Terrenas",,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/13278847939,Hotel Playa Coson,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/13311173931,The Hub by Acunmedya,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/13322473574,hotel undanda,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/13322473576,hotel Ruber,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/13322963399,sfm hotel,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/13323009901,hotel pegui,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/13424222116,Cabañas La Uni,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/13424222118,Cabañas Yes,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/13503259301,Punta Cana Ecolodge Costa Arrecife Lavacama,,,https://www.cabareteecolodgebeach.com/,https://www.cabareteecolodgebeach.com/,80,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
node/13591844893,PF Hotel,puerto plata,puerto plata,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
node/13801667501,Hotel Restaurante Abys Nefertiti,,,,,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/13801667502,Onyx Luxury,,,https://onyxluxuryrd.com/,https://onyxluxuryrd.com/,85,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
node/13894884201,Cabañas Las Americas,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
node/13894884301,Cabañas Son,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/27956819,Iberostar Waves Punta Cana,Punta Cana,Punta Cana,https://www.iberostar.com/en/hotels/punta-cana/iberostar-waves-punta-cana/,https://www.iberostar.com/en/hotels/punta-cana/iberostar-waves-punta-cana/,100,route_known_chain_not_active,known_chain_domain,Iberostar,likely_existing,Q135551961,Punta Cana,https://www.iberostar.com/en/hotels/punta-cana/iberostar-waves-punta-cana/,high,117,excluded_not_independent,route_to_branded_or_steward
way/27956853,Iberostar Waves Dominicana,Punta Cana,Punta Cana,https://www.iberostar.com/en/hotels/punta-cana/iberostar-dominicana/,https://www.iberostar.com/en/hotels/punta-cana/iberostar-dominicana/,100,route_known_chain_not_active,known_chain_domain,Iberostar,likely_existing,Q135645881,Punta Cana,https://www.iberostar.com/en/hotels/punta-cana/iberostar-waves-dominicana/,high,117,excluded_not_independent,route_to_branded_or_steward
