status,recordId,name,country,city,strSubmarket,strRegional,existingDealality,proposedDealality,confidence,source,reason
ready,recS86Vz2Gw20RicT,Dreams III Grand Island,Mexico,Cancún,Cancún,no,,Cancún Airport Corridor,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recS9PWwCjzm3bDgK,Selina Boquete,Panama,Bajo Boquete,Bajo Boquete,no,,Boquete / Highlands,Medium,dealality_keyword_corridor_map,name_keyword_highlands
ready,recS9jdF6rXUgOhLB,Plantation Village Beach Resort,Cayman Islands,Grand Cayman,Grand Cayman,no,,Grand Cayman,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSAnor4oOAWl09i,Hotel Continental Barranquilla,Colombia,Barranquilla,Barranquilla,no,,Barranquilla,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSAtdK3sxQsJwNj,Hotel El Cabildo,Peru,Arequipa,Arequipa,no,,Arequipa,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSBDEiCDyBIAKnL,NH Mendoza Cordillera,Argentina,Mendoza,Mendoza,no,,Mendoza,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSBFCVwpylPKLb4,Rochester Classic,Argentina,Buenos Aires,Buenos Aires,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSBWSGtflMc2NRp,Ritz Hotel Leblon,Brazil,Rio de Janeiro,Rio de Janeiro,no,,Rio de Janeiro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSCOFoY7bqpu90a,The Vines Resort & Spa,Argentina,Mendoza,Mendoza,no,,Mendoza,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSEKcSE45wHFSnr,Las Terrazas Resort & Residences,Belize,Ambergris Caye,Ambergris Caye,no,,Ambergris Caye,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSENZzQ7eT6Wvlw,Catalonia Baravo Resort,Dominican Republic,Punta Cana,Dominican Republic Regional,yes,,Punta Cana / Bávaro / Cap Cana,High,dealality_keyword_corridor_map,name_keyword_punta_cana
ready,recSExrP8p8ThWBCm,Hotel Laghetto Stilo Sao Paulo,Brazil,São Paulo,São Paulo,no,,São Paulo,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSFoxbYginfP4SE,Bambu Suites,Mexico,Playa Del Carmen,Playa Del Carmen,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSGINK5Onnta7EY,Hotel 1525 by DecO,Colombia,Santa Marta,Santa Marta,no,,Santa Marta,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSHSjPKVDth57bZ,South American Copacabana Hotel,Brazil,Rio de Janeiro,Rio de Janeiro,no,,Rio de Janeiro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSHXrfEgucrv74a,Hotel Iberia,Uruguay,Montevideo,Montevideo,no,,Montevideo,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSJrC72FDw1xnkW,"Ponce, a Tribute Portfolio Hotel",Puerto Rico,Ponce,Ponce,no,,South Coast Regional City,High,dealality_keyword_corridor_map,name_keyword_ponce
ready,recSMNf5ZRvyn2pPm,Hostal El Peral,Peru,Arequipa,Arequipa,no,,Arequipa,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSNTtwYe8PXMEOT,Villa Del Palmar Cancun,Mexico,Isla Mujeres,Isla Mujeres,no,,Isla Mujeres,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSOIHzWhyQZWgtc,Hotel Montreal,Panama,Panama City,Panama City,no,,Panama City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSPeSdU95cHl1fH,"The Pyrmont Curaçao, An Autograph Collection All-Inclusive Resort",Curaçao,Willemstad,Willemstad,no,,Willemstad / Punda-Otrobanda,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSQ6KrqzshFs6cf,Hotel Casa Andrea Del Mar,Colombia,Cartagena,Cartagena,no,,Cartagena,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSQDuYwreWwautY,Hotel Suamox,Colombia,Bogota,Bogota,no,,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,recSQW3gp7ZhVeGH9,Casa Canabal by Faranda Boutique,Colombia,Cartagena,Cartagena,no,,Cartagena,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSQXLfGbYaQSKiM,Luxury Collection Park Tower,Argentina,Buenos Aires,Buenos Aires Centre,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSQgaiiowqPHbGU,Punto Urbano Hostel,Argentina,Mendoza,Mendoza,no,,Mendoza,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSSAwZ5Y2WIRbsc,Rhodes Resort Jamaica,Jamaica,Negril,Negril,no,,Negril,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSSOErhM5w3O200,Hotel Halcyon Palm Sunset,Barbados,Bridgetown,Bridgetown,no,,Bridgetown,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSSxSqJIOMuHegO,Hotel Pachakuteq,Peru,Machu Picchu,Machu Picchu,no,,Machu Picchu Access,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSTvtsdrlB4tzsA,DoubleTree by Hilton Hotel Cariari San Jose,Costa Rica,San Jose,San Jose,no,,San José Metro,High,dealality_city_corridor_map,exact_city_map
ready,recSUnFspVNPm8Zt7,"Radisson Blu Hotel Resort & Spa, Papagayo, Costa Rica",Costa Rica,Guanacaste,Guanacaste,no,,Guanacaste / Papagayo,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSUtTbCWRjYhsUV,Radisson RED Miraflores,Peru,Miraflores,Miraflores,no,,Miraflores,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSVkuSt8WyVx8ub,Dona Ines Hotel,Costa Rica,San Jose,San Jose,no,,San José Metro,High,dealality_city_corridor_map,exact_city_map
ready,recSWCSTnM8cQ1LoU,Versalles Suites,Chile,Santiago,Santiago,no,,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSWdCXctSF6d3yo,Residence Inn Santiago de Los Caballeros,Dominican Republic,Santiago de los Caballeros,Dominican Republic Regional,yes,,Santiago / Cibao,Medium,dealality_keyword_corridor_map,name_keyword_santiago
ready,recSX8xlyfCEGjApa,Duomi Plaza Hotel Buenos Aires,Argentina,Buenos Aires,Buenos Aires,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSXTiqpkGCXM30K,Hotel Sotelo,Panama,Colón,Colón,no,,Canal / Logistics Corridor,Medium,dealality_city_corridor_map,exact_city_map
ready,recSXZrxJfWPalFLq,Hampton by Hilton Tulum,Mexico,Tulum,Tulum,no,,Tulum,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSXwxoHnoqCgHiv,Hotel Casa Del Curato,Colombia,Cartagena,Cartagena,no,,Cartagena,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSZXOtyakAALi3I,Hotel Bellevue Dominica Bay,Dominican Republic,Boca Chica,Boca Chica,no,,Boca Chica / Juan Dolio,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSciiwaZelqvkMb,Villa Serena Hotel,Dominican Republic,Samana,Samana,no,,Samaná / Las Terrenas,High,dealality_keyword_corridor_map,name_keyword_samana
ready,recSdJ6i1h4Aud5up,Hotel Xcaret Arte,Mexico,Playa Del Carmen,Playa Del Carmen,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSeHUc2ts8JxQ2M,Sonesta Hotel El Olivar,Peru,Lima,San Isidro & Surroundings,no,,San Isidro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSfC7BFmxgvmFq2,Hotel Monte Alegre,Brazil,Rio De Janeiro,Rio De Janeiro,no,,Rio de Janeiro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSfsJcMFnYSMg79,Santiago Marriott Hotel,Chile,Santiago,Las Condes,no,,Las Condes,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSh4wnzIjj0Vo9h,Days Inn & Suites by Wyndham La Plata,Argentina,La Plata,Buenos Aires Provincial,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recShiLCwiC054oe4,Suites Bahia,Mexico,Cozumel,Cozumel,no,,Cozumel,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSi1Pmk7RJX4daw,Castaways Resort & Suites,Bahamas,Freeport,Freeport,no,,Grand Bahama / Freeport,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSkLQHLuhPd5OwL,Hotel Bahia Centro,Uruguay,Colonia Del Sacramento,Colonia Del Sacramento,no,,Colonia,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSmXEm45eDiRi4t,Howard Johnson Plaza by Wyndham Buenos Aires Florida Street,Argentina,Buenos Aires,Buenos Aires Centre,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSnEOTZjlLJ04pP,Hotel Darling,Colombia,Cartagena,Cartagena,no,,Cartagena,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSnO5Kee8lfUDuK,Perla Del Caribe Marazul,Mexico,Isla Mujeres,Isla Mujeres,no,,Isla Mujeres,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSnxGhGvb4oSoBB,Los Itzaes Hotel,Mexico,Playa Del Carmen,Playa Del Carmen,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSoVoWqqWMsyIIW,Ana y Jose Hotel & Spa Tulum,Mexico,Tulum,Tulum,no,,Tulum,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSpLycYqkV4clgd,Swissotel MEDELLIN,Colombia,Medellin,Medellin,no,,Medellín,High,dealality_city_corridor_map,exact_city_map
ready,recSsbs6P0ZeFTVwo,Riviera Del Sol Hotel,Mexico,Playa Del Carmen,Playa Del Carmen,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSuEJI1WzOi5Tn9,After Hotel Montevideo,Uruguay,Montevideo,Montevideo,no,,Montevideo,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSuqfYDdf83EXfS,Howard Johnson Escobar Hotel,Argentina,Belen De Escobar,Buenos Aires Provincial,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSwiF32qLg7GcCb,Hotel La Bluette,Uruguay,Punta Del Este,Punta Del Este,no,,Punta del Este,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSyEMj6zxPdxGM4,La Enramada Cabanas,Belize,Orange Walk,Belize,no,,Belize City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSypnZeRKKhI8Jt,TUI BLUE El Dorado Seaside Suites,Mexico,Playa Del Carmen,Playa Del Carmen,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSzBPJGCTWOtDFW,Hotel Euro,Nicaragua,Managua,Managua,no,,Managua,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSzT4p2shs15PAI,Departamentos Santa Lucia,Chile,Santiago,Santiago,no,,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recSzy0AxEI11U7po,Hotel Portobelo Boulevard,Colombia,San Andres,San Andres,no,,San Andrés,High,dealality_keyword_corridor_map,name_keyword_san_andres
ready,recT0smxEcYEI76IM,Hotel Kekoldi,Costa Rica,San Jose,San Jose,no,,San José Metro,High,dealality_city_corridor_map,exact_city_map
ready,recT0xt1C9NAOkjU4,San Agustin Posada Del Monasterio,Peru,Arequipa,Arequipa,no,,Arequipa,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recT14mgfScEPiym1,Mystic Ridge Resort,Jamaica,Ocho Rios,Ocho Rios,no,,Ocho Rios,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recT18sZKQtxEG95N,Hotel Casagrande,Peru,Arequipa,Arequipa,no,,Arequipa,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recT1aGrFAuSsEnLP,Holiday Inn Express Cali Airport,Colombia,Cali,Cali,no,,Cali,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recT2a3dMATHWzGsQ,Occidental Tamarindo,Costa Rica,Tamarindo,Guanacaste Area,no,,Tamarindo / North Pacific,High,dealality_keyword_corridor_map,name_keyword_tamarindo
ready,recT3Q9KEfFS6lTCK,Los Espanoles Plus Hotel,Chile,Providencia,Providencia,no,,Providencia,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recT3bAbZnH2emL3G,Rocalta Resort & Spa,Jamaica,Negril,Negril,no,,Negril,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recT5CZuKGscQXViz,GR Solaris Resort,Mexico,Cancun,Cancun,no,,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,recT5RR3hxZVa65ZZ,Casa Costera Isla Verde Apartments,Puerto Rico,Carolina,San Juan Area,no,,San Juan Metro,High,dealality_city_corridor_map,pr_city_inference_map
ready,recT637XR1SvAgEcC,DM Hoteles Arequipa,Peru,Arequipa,Arequipa,no,,Arequipa,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recT6BHrfZMM7g5f9,Hilton San Salvador,El Salvador,San Salvador,San Salvador,no,,San Salvador,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recT873v7yCnU4XfU,City Express by Marriott Playa Del Carmen,Mexico,Playa Del Carmen,Playa Del Carmen,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recT8WQja9UzkefGl,DeCo Recoleta Hotel,Argentina,Buenos Aires,Buenos Aires Centre,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recT8kJgIuXwawNao,Blue Bay Golf & Beach Resort Curacao,Curaçao,Willemstad,Willemstad,no,,Willemstad / Punda-Otrobanda,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recT8lwuxRsWTC5Ny,Hotel Los Rivera,Panama,David,David,no,,Boquete / Highlands,Medium,dealality_city_corridor_map,exact_city_map
ready,recT8p2sImlZTyM5S,Camino Real Polanco,Mexico,Mexico City,Polanco,no,,Polanco,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTArfYlewg3K8LN,The Heritage Club Hotel,Cayman Islands,Grand Cayman,Grand Cayman,no,,Grand Cayman,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTBKvvK8ipYHQbY,Hotel Amanecer En El Sol,Peru,Cusco,Cusco,no,,Cusco Historic Center,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTCaTybjC4nG327,Americas Copacabana,Brazil,Rio de Janeiro,Rio de Janeiro,no,,Rio de Janeiro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTCuqpV22B3pDGs,Nickelodeon Resort Riviera Maya,Mexico,Tulum,Tulum,no,,Tulum,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTD2hghzT5Fk9qW,"Selina Posada Miraflores, Lima",Peru,Miraflores,Miraflores,no,,Miraflores,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTEAVhhVAmITwnL,Conch Shell Inn,Belize,San Pedro,Belize,no,,Belize City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTFAPVHLZuoy3Pg,AC Hotel Bogota Zone T,Colombia,Bogota,Bogota Zona T,no,,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,recTFPXOmAIWClwlO,Hotel Plaza Ventura,Colombia,Barranquilla,Barranquilla,no,,Barranquilla,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTGrJKdK7O2g0nr,Novotel Buenos Aires,Argentina,Buenos Aires,Buenos Aires Centre,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTH77fzgvYsdaBu,Hotel El Circulo,Argentina,Mendoza,Mendoza,no,,Mendoza,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTHICLzDcnNL7VA,Unique Luxury Colony,Uruguay,Colonia Del Sacramento,Colonia Del Sacramento,no,,Colonia,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTIoNYnj1TKqoU9,Casa Veranda Hotel,Guatemala,Guatemala City,Guatemala City,no,,Guatemala City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTJcKBiBQ5vA5ry,Laru Beya Resort,Belize,Placencia,Placencia,no,,Placencia,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTLD0moQqUzYPfT,Eurotel Providencia,Chile,Santiago,Santiago,no,,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTLEYEjqz2Q2TAC,Residence Inn San Jose Escazu,Costa Rica,San Jose,San Jose,no,,San José Metro,High,dealality_city_corridor_map,exact_city_map
ready,recTLvfOiryPN3tG6,RIU Republica,Dominican Republic,Punta Cana,Punta Cana,no,,Punta Cana / Bávaro / Cap Cana,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTNSuaKEN0Ikd8z,Wyndham Santa Marta Aluna Beach,Colombia,Santa Marta,Santa Marta,no,,Santa Marta,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTNYvUbbYGwpXyh,Hotel Zona Libre Colon,Panama,Panama City,Panama City,no,,Panama City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTNsTZhNhsy1NfP,Hotel Cabanitas Resort & Spa,Costa Rica,La Fortuna,La Fortuna,no,,Arenal / La Fortuna,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTO5zNK0Xus5mkq,Hotel Palermitano by DOT Boutique,Argentina,Buenos Aires,Buenos Aires North/Palermo/Recoleta,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTOYekxbGBPDPJH,Hotel Carollo,Argentina,Mendoza,Mendoza,no,,Mendoza,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTOf3UAM80RkrVQ,Hostal Souvenirs,Peru,Arequipa,Arequipa,no,,Arequipa,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTPlMitmiRNRoif,Flamingo Cancun Resort,Mexico,Cancun,Cancun,no,,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,recTQWnR5cxtd40OP,Unique Executive Chateau,Argentina,Buenos Aires,Buenos Aires,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTQw1EDEiEFGrMP,HM Playa del Carmen,Mexico,Playa Del Carmen,Playa Del Carmen,no,,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTSbWr6FLLgWsJA,KER Belgrano,Argentina,Buenos Aires,Buenos Aires,no,,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTSwfv4JxCwCmoV,Kenton Palace Hotel,Argentina,San Carlos de Bariloche,San Carlos de Bariloche,no,,Bariloche,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTTyPQIfZii16PA,Wyndham Alltra Punta Cana All Inclusive Resort,Dominican Republic,Punta Cana,Dominican Republic Regional,yes,,Punta Cana / Bávaro / Cap Cana,High,dealality_keyword_corridor_map,name_keyword_punta_cana
ready,recTUR2HFNqRYZxxi,Hotel Cuarta Avenida,Colombia,Cali,Cali,no,,Cali,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recTUbJ7xfMnhDerC,Tensing Pen Resort,Jamaica,Negril,Negril,no,,Negril,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
