airtableRecordId,sourceType,rawHotelName,rawCountry,rawCity,retentionRecommendation,qualityScore,classification,reasons,matchConfidence,promotionEligibility,promotionRecommendation
recQ2J59ciM2kF92S,osm,Seminario,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ2MCaA5zn91x7R,osm,El hostal de mi tío,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ2No5F3RauZykd,osm,Residencias El Dorado,Colombia,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recQ2XKQvixEH2jeg,osm,Toldo,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ2aJlZoyBwgWEH,osm,Privê Faixa Branca,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ2aoMPXTND6ATP,osm,Hotel Recanto Europeu,Brazil,Domingos Martins,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
recQ2eheWrtKow8km,osm,Ecoturismo Hans Bernardt,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ2gC4j0rO1ZyRj,osm,Hostel Liberdade,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ2gruKT5a2Lqzy,osm,Hostal Humahuaca,Argentina,,keep_high_priority,80,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
recQ2jX3pw4ll1Av3,osm,Hotel Cupido,Brazil,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recQ2pXoiN3mApXXM,osm,Exscalibur,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ34ZfJm3j1yIge,osm,Hotel Internacional,Dominican Republic,,duplicate_review,55,duplicate_review,duplicate_review retention or duplicate cluster,,,
recQ37kwtW2YeYxG9,osm,Hotel Catalina Real,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",low,not_eligible,hold_low_confidence
recQ37zyxESm4QxQ0,osm,El Escondite,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ3AXAxsvnj9gB7,osm,San Fernando plaza,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ3Di11wcyTlHCr,osm,Hotel Jr.,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ3MfWIURnOnTMl,osm,QENK,CL,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ3Q3N7OY9YyLLf,osm,Hotel Jaguarundi,Costa Rica,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ3WaVzX9lhFeZV,osm,Apartahotel Villa Campestre,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ3YZZDPa4Rnuwq,osm,C. D. Casique,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ3Yb8ksVRNjiJC,osm,Pousada Avant,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ3l08mqjmmaWnK,osm,Hotel da Cuia,Brazil,Cruz Alta,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recQ3uCLW5VAUh6Vn,osm,Hotel Esmeralda,Chile,Castro,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recQ3xnLymu6JQqZk,osm,Posada,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ4EMpMgcW95Tmu,osm,North Hostel,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ4EgqKGYm9fc90,osm,Posada Maestosso,Argentina,Leones,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
recQ4FSuIDOpRh8a8,osm,Villa Mariana,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ4IIDzFVCjIlsZ,osm,Tranquility Bay Beach Retreat,Honduras,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ4JDmbAujWl76Q,osm,Hotel Magica Visão,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ4Osw5nrj9MZfo,osm,Hotel Plaza Mexicana Margarita,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",medium,not_eligible,hold_low_confidence
recQ4PlPsgxQWiPbO,osm,Kalima Suites Apart - Hotel,Panama,Boquete,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recQ4VRHyE0FmwbdN,osm,Unipark,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",medium,not_eligible,hold_low_confidence
recQ4aAYHmeDkLabS,osm,Mecohue,Argentina,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recQ4aXR359U19MXz,osm,Riviera Punta Cana,Dominican Republic,,duplicate_review,55,duplicate_review,duplicate_review retention or duplicate cluster,,,
recQ4cPbwfZIba8zO,osm,Reception,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ4dtZfWwS0TTZ2,osm,Los Felipes,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ4gF0azQX8CYqZ,osm,Hotel Elvis La Posada,Costa Rica,San José,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recQ4gwkKTV5Nl6Vu,osm,CX,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ4kKeMuR5xG5cl,osm,Serankwa Alojamiento Rural,Colombia,,duplicate_review,70,duplicate_review,duplicate_review retention or duplicate cluster,,,
recQ4tHIEKm6x2HO9,osm,Mi Casa,Chile,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recQ4taLSEx6DWLzS,osm,Casa de huéspedes,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ4zOCslRek0vJy,osm,Hotel Majestic,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ5ETsrTJL7vnDE,osm,Capilla Real Hotel,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ5LQ29rFHCIJl7,osm,Rosamate,Mexico,,keep_high_priority,70,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
recQ5LYUuZg56zD8c,osm,El Lago No. 2,Colombia,Pereira,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
recQ5MYqiCvHEm8Mk,osm,Hotel Majestic,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ5NAyx7kcJucBH,osm,Hotel Guivá San Pablo,Mexico,,duplicate_review,90,duplicate_review,duplicate_review retention or duplicate cluster,,,
recQ5aU5atroOSDDm,osm,Cabañas Doña Javiera,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ5aXJhNMYH5poW,osm,Hotel Cuna Maya - actual location,Honduras,Copan Ruina,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recQ5dtke5izlRHT5,osm,Hotel 1970,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ5h69u2ZlVBKoF,osm,British Colonial,Bahamas,Nassau,keep_high_priority,85,keep_in_airtable,has website,medium,not_eligible,hold_low_confidence
recQ5pgb6JMcW2qvX,osm,Alojamiento deportivo,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ6201JIeOJxegi,osm,O Jangadeiro,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ64qek9jMPRvNG,osm,Hotel,Ecuador,,enrich_next,55,keep_in_airtable,retention=enrich_next,none,not_eligible,hold_low_confidence
recQ69ZW8avDHKHTQ,osm,Pousada Océano,Brazil,Ilha de Sueragui,keep_for_matching,90,keep_in_airtable,has brand,none,not_eligible,hold_low_confidence
recQ6DXBleWyCvXj1,osm,Hotel Plata del Mar,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ6ESnxT1t6mG8f,osm,Hostal Nueva Luz,Peru,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ6HjzSHgq4XNj7,osm,Cabinas El Tesoro,Costa Rica,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ6KljsTI0pPx9e,osm,Hostería Vista Hermosa,Ecuador,Guano,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recQ6NqOlSek4bNOe,osm,Pousada,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ6WDhukCXCxGg6,osm,Donde Celmira,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ6gpmmSTZud2yO,osm,Posilla,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ6htn6JUbyqecr,osm,Hotel El Oro,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ6kKr6xMF6rH80,osm,Hostería las Cartas,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ6lCy50FckVaGr,osm,casa elenita,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ6o0030sweKK3V,osm,Finca María Cristina,Argentina,,keep_high_priority,90,keep_in_airtable,has website,medium,not_eligible,hold_low_confidence
recQ6pFIaH1MVwymz,osm,La Loma Los Italianos,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ6sh7SUi1LERIj,osm,Hospedaje Futronhue,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ6tZFhYnWm5IDi,osm,Casa Familia Ramirez Celi,Ecuador,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recQ6wGzXmdZ1vkPr,osm,Hospedaria Os Memorialistas,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ6zELih1IG3moC,osm,Hotel Planeta Itapuã,Brazil,Salvador,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
recQ7JPhFG7Bum3xX,osm,Hotel Las Américas Mérida,Mexico,Mérida,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recQ7Yx8kOLh37LKX,osm,Ap Hilal,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ7jTLnzwDsnT71,osm,Hostel Cabañas mis Ojos,Costa Rica,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recQ7jm14Rwm7Tp1L,osm,Eolia,CL,Puerto Varas,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recQ7kVbEOIzD81RS,osm,Hotel Banus,Mexico,Veracruz,keep_high_priority,95,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
